"Time","Luftdruck in hPa","Globalstrahlung (SDE11) in W/m²","Direktstrahlung (SDE11) in W/m²","Globalstrahlung (CMP3) in W/m²"
30.03.2021 23:15:00,1024,0.516,-3.98,-5.08
30.03.2021 23:30:00,1024,0.520,-3.96,-5.02
30.03.2021 23:45:00,1024,0.507,-4.01,-5.39
31.03.2021 00:00:00,1024,0.486,-4.05,-5.05
31.03.2021 00:15:00,1024,0.484,-4.05,-5.37
31.03.2021 00:30:00,1024,0.488,-4.12,-4.96
31.03.2021 00:45:00,1024,0.473,-4.15,-5.16
31.03.2021 01:00:00,1023,0.468,-4.14,-5.18
31.03.2021 01:15:00,1023,0.486,-4.16,-4.93
31.03.2021 01:30:00,1023,0.484,-4.13,-5.14
31.03.2021 01:45:00,1023,0.423,-4.18,-5.48
31.03.2021 02:00:00,1023,0.406,-4.27,-5.40
31.03.2021 02:15:00,1023,0.402,-4.29,-5.08
31.03.2021 02:30:00,1023,0.398,-4.32,-5.09
31.03.2021 02:45:00,1022,0.377,-4.39,-5.22
31.03.2021 03:00:00,1022,0.354,-4.40,-4.86
31.03.2021 03:15:00,1022,0.374,-4.41,-5.02
31.03.2021 03:30:00,1022,0.369,-4.41,-5.06
31.03.2021 03:45:00,1022,0.336,-4.44,-4.87
31.03.2021 04:00:00,1022,0.337,-4.44,-4.98
31.03.2021 04:15:00,1021,0.363,-4.50,-5.09
31.03.2021 04:30:00,1021,0.316,-4.55,-4.95
31.03.2021 04:45:00,1021,0.285,-4.60,-5.00
31.03.2021 05:00:00,1021,0.290,-4.68,-4.85
31.03.2021 05:15:00,1021,0.218,-4.69,-4.82
31.03.2021 05:30:00,1021,0.233,-4.76,-4.49
31.03.2021 05:45:00,1021,0.241,-4.73,-4.40
31.03.2021 06:00:00,1021,0.250,-4.72,-4.60
31.03.2021 06:15:00,1020,0.246,-4.74,-4.65
31.03.2021 06:30:00,1020,0.299,-4.78,-4.58
31.03.2021 06:45:00,1020,1.24,-4.55,-3.16
31.03.2021 07:00:00,1020,4.92,-3.28,0.873
31.03.2021 07:15:00,1020,16.9,2.68,13.0
31.03.2021 07:30:00,1020,37.1,11.8,33.0
31.03.2021 07:45:00,1020,60.2,19.7,60.0
31.03.2021 08:00:00,1020,93.8,37.5,91.7
31.03.2021 08:15:00,1020,137,69.7,129
31.03.2021 08:30:00,1020,183,108,170
31.03.2021 08:45:00,1020,232,154,214
31.03.2021 09:00:00,1020,279,200,257
31.03.2021 09:15:00,1020,324,241,300
31.03.2021 09:30:00,1020,369,281,343
31.03.2021 09:45:00,1020,413,325,386
31.03.2021 10:00:00,1020,454,368,428
31.03.2021 10:15:00,1020,495,405,468
31.03.2021 10:30:00,1020,535,433,507
31.03.2021 10:45:00,1020,572,458,543
31.03.2021 11:00:00,1019,608,498,575
31.03.2021 11:15:00,1019,640,534,605
31.03.2021 11:30:00,1019,669,554,630
31.03.2021 11:45:00,1019,694,564,654
31.03.2021 12:00:00,1019,719,598,675
31.03.2021 12:15:00,1019,738,630,692
31.03.2021 12:30:00,1019,753,640,710
31.03.2021 12:45:00,1019,766,641,723
31.03.2021 13:00:00,1019,769,658,732
31.03.2021 13:15:00,1018,769,665,739
31.03.2021 13:30:00,1018,770,653,742
31.03.2021 13:45:00,1018,771,649,746
31.03.2021 14:00:00,1018,766,663,741
31.03.2021 14:15:00,1018,756,655,730
31.03.2021 14:30:00,1018,735,619,715
31.03.2021 14:45:00,1018,719,610,704
31.03.2021 15:00:00,1018,699,603,683
31.03.2021 15:15:00,1018,671,572,654
31.03.2021 15:30:00,1017,638,529,623
31.03.2021 15:45:00,1017,606,503,596
31.03.2021 16:00:00,1017,574,484,566
31.03.2021 16:15:00,1017,539,453,532
31.03.2021 16:30:00,1017,500,407,492
31.03.2021 16:45:00,1017,378,278,366
31.03.2021 17:00:00,1017,274,165,263
31.03.2021 17:15:00,1016,296,176,283
31.03.2021 17:30:00,1016,281,174,272
31.03.2021 17:45:00,1016,156,79.9,156
31.03.2021 18:00:00,1016,136,64.1,133
31.03.2021 18:15:00,1016,114,38.8,109
31.03.2021 18:30:00,1016,104,36.8,99.1
31.03.2021 18:45:00,1016,89.6,30.8,86.0
31.03.2021 19:00:00,1016,69.8,24.2,66.1
31.03.2021 19:15:00,1016,49.0,15.7,45.4
31.03.2021 19:30:00,1016,20.4,3.96,17.9
31.03.2021 19:45:00,1016,7.49,-0.394,3.95
31.03.2021 20:00:00,1016,3.01,-1.94,-1.97
31.03.2021 20:15:00,1016,1.56,-2.40,-4.30
31.03.2021 20:30:00,1016,1.09,-2.60,-4.58
31.03.2021 20:45:00,1016,1.03,-2.67,-4.40
31.03.2021 21:00:00,1016,1.02,-2.69,-3.67
31.03.2021 21:15:00,1016,0.999,-2.73,-4.04
31.03.2021 21:30:00,1016,0.979,-2.82,-4.38
31.03.2021 21:45:00,1016,0.942,-2.90,-4.38
31.03.2021 22:00:00,1016,0.927,-2.97,-4.21
31.03.2021 22:15:00,1016,0.894,-2.97,-3.89
31.03.2021 22:30:00,1016,0.857,-3.14,-4.93
31.03.2021 22:45:00,1016,0.778,-3.33,-5.06
31.03.2021 23:00:00,1016,0.717,-3.46,-4.67
31.03.2021 23:15:00,1016,0.733,-3.47,-3.80
31.03.2021 23:30:00,1016,0.751,-3.47,-4.27
31.03.2021 23:45:00,1016,0.710,-3.55,-5.22
01.04.2021 00:00:00,1016,0.675,-3.62,-3.87
01.04.2021 00:15:00,1016,0.669,-3.71,-3.39
01.04.2021 00:30:00,1016,0.661,-3.63,-3.28
01.04.2021 00:45:00,1016,0.707,-3.53,-2.93
01.04.2021 01:00:00,1016,0.688,-3.53,-4.22
01.04.2021 01:15:00,1016,0.617,-3.66,-2.85
01.04.2021 01:30:00,1016,0.615,-3.70,-1.85
01.04.2021 01:45:00,1016,0.632,-3.81,-2.58
01.04.2021 02:00:00,1016,0.593,-3.90,-2.73
01.04.2021 02:15:00,1016,0.522,-3.96,-2.17
01.04.2021 02:30:00,1016,0.528,-3.97,-1.75
01.04.2021 02:45:00,1016,0.522,-3.92,-1.85
01.04.2021 03:00:00,1016,0.531,-3.93,-1.57
01.04.2021 03:15:00,1016,0.533,-3.92,-1.54
01.04.2021 03:30:00,1016,0.537,-3.98,-1.75
01.04.2021 03:45:00,1016,0.544,-4.00,-1.69
01.04.2021 04:00:00,1016,0.499,-4.07,-2.29
01.04.2021 04:15:00,1015,0.477,-4.14,-2.97
01.04.2021 04:30:00,1015,0.454,-4.19,-2.82
01.04.2021 04:45:00,1015,0.434,-4.19,-2.13
01.04.2021 05:00:00,1016,0.475,-4.19,-2.73
01.04.2021 05:15:00,1016,0.374,-4.35,-3.65
01.04.2021 05:30:00,1016,0.327,-4.53,-4.27
01.04.2021 05:45:00,1016,0.269,-4.67,-4.01
01.04.2021 06:00:00,1016,0.262,-4.73,-3.79
01.04.2021 06:15:00,1016,0.217,-4.80,-3.03
01.04.2021 06:30:00,1016,0.242,-4.85,-2.80
01.04.2021 06:45:00,1016,0.898,-4.77,-2.55
01.04.2021 07:00:00,1017,3.59,-4.03,1.14
01.04.2021 07:15:00,1017,9.84,-1.57,8.70
01.04.2021 07:30:00,1017,24.4,4.44,24.0
01.04.2021 07:45:00,1018,57.0,17.4,56.5
01.04.2021 08:00:00,1018,84.7,32.3,82.1
01.04.2021 08:15:00,1018,129,59.5,121
01.04.2021 08:30:00,1018,147,65.1,137
01.04.2021 08:45:00,1018,153,61.7,141
01.04.2021 09:00:00,1018,114,35.2,108
01.04.2021 09:15:00,1018,139,41.5,127
01.04.2021 09:30:00,1019,173,55.6,159
01.04.2021 09:45:00,1019,230,86.4,211
01.04.2021 10:00:00,1019,388,211,353
01.04.2021 10:15:00,1019,298,120,274
01.04.2021 10:30:00,1019,352,156,321
01.04.2021 10:45:00,1019,333,153,307
01.04.2021 11:00:00,1019,359,210,331
01.04.2021 11:15:00,1020,659,483,611
01.04.2021 11:30:00,1020,635,438,597
01.04.2021 11:45:00,1020,596,361,564
01.04.2021 12:00:00,1020,514,273,475
01.04.2021 12:15:00,1020,659,395,606
01.04.2021 12:30:00,1020,484,211,450
01.04.2021 12:45:00,1020,790,524,731
01.04.2021 13:00:00,1020,869,671,822
01.04.2021 13:15:00,1021,669,444,627
01.04.2021 13:30:00,1021,494,207,460
01.04.2021 13:45:00,1021,359,121,325
01.04.2021 14:00:00,1021,231,71.2,204
01.04.2021 14:15:00,1021,222,67.8,194
01.04.2021 14:30:00,1021,206,62.4,181
01.04.2021 14:45:00,1021,181,53.9,159
01.04.2021 15:00:00,1021,221,66.9,195
01.04.2021 15:15:00,1021,239,73.0,212
01.04.2021 15:30:00,1021,225,68.0,200
01.04.2021 15:45:00,1021,408,162,368
01.04.2021 16:00:00,1021,495,344,465
01.04.2021 16:15:00,1021,584,464,563
01.04.2021 16:30:00,1021,496,378,476
01.04.2021 16:45:00,1021,538,372,518
01.04.2021 17:00:00,1021,410,252,392
01.04.2021 17:15:00,1021,282,150,270
01.04.2021 17:30:00,1021,160,66.1,158
01.04.2021 17:45:00,1021,207,97.9,196
01.04.2021 18:00:00,1021,185,79.2,173
01.04.2021 18:15:00,1021,148,53.5,137
01.04.2021 18:30:00,1022,73.9,21.9,76.2
01.04.2021 18:45:00,1022,103,49.6,107
01.04.2021 19:00:00,1022,97.6,41.5,99.2
01.04.2021 19:15:00,1022,45.4,17.1,48.0
01.04.2021 19:30:00,1022,43.1,24.1,34.8
01.04.2021 19:45:00,1022,19.3,6.15,13.4
01.04.2021 20:00:00,1022,6.10,-2.62,1.45
01.04.2021 20:15:00,1022,1.58,-4.91,-3.36
01.04.2021 20:30:00,1022,0.147,-5.40,-4.72
01.04.2021 20:45:00,1022,-0.0288,-5.50,-4.81
01.04.2021 21:00:00,1022,-0.0725,-5.59,-4.62
01.04.2021 21:15:00,1023,-0.0998,-5.62,-4.60
01.04.2021 21:30:00,1023,-0.0942,-5.65,-4.38
01.04.2021 21:45:00,1023,-0.131,-5.69,-4.60
01.04.2021 22:00:00,1023,-0.125,-5.71,-4.26
01.04.2021 22:15:00,1023,-0.130,-5.70,-4.22
01.04.2021 22:30:00,1023,-0.112,-5.73,-4.88
01.04.2021 22:45:00,1023,-0.167,-5.80,-4.85
01.04.2021 23:00:00,1023,-0.170,-5.84,-4.60
01.04.2021 23:15:00,1023,-0.197,-5.88,-4.52
01.04.2021 23:30:00,1023,-0.210,-5.94,-4.44
01.04.2021 23:45:00,1023,-0.210,-5.94,-4.43
02.04.2021 00:00:00,1023,-0.222,-5.95,-4.27
02.04.2021 00:15:00,1023,-0.212,-5.96,-4.30
02.04.2021 00:30:00,1023,-0.215,-5.96,-4.48
02.04.2021 00:45:00,1023,-0.202,-5.97,-4.42
02.04.2021 01:00:00,1023,-0.249,-5.98,-4.41
02.04.2021 01:15:00,1023,-0.251,-6.02,-4.39
02.04.2021 01:30:00,1023,-0.224,-6.00,-4.61
02.04.2021 01:45:00,1023,-0.236,-6.05,-4.69
02.04.2021 02:00:00,1023,-0.252,-6.06,-4.62
02.04.2021 02:15:00,1023,-0.275,-6.08,-4.24
02.04.2021 02:30:00,1023,-0.260,-6.06,-3.95
02.04.2021 02:45:00,1023,-0.228,-6.06,-3.87
02.04.2021 03:00:00,1023,-0.243,-6.00,-3.10
02.04.2021 03:15:00,1023,-0.193,-5.90,-1.99
02.04.2021 03:30:00,1023,-0.179,-5.75,-2.68
02.04.2021 03:45:00,1023,-0.103,-5.70,-3.98
02.04.2021 04:00:00,1023,-0.0973,-5.66,-3.25
02.04.2021 04:15:00,1023,-0.115,-5.62,-3.42
02.04.2021 04:30:00,1023,-0.0734,-5.67,-2.91
02.04.2021 04:45:00,1023,-0.122,-5.70,-1.63
02.04.2021 05:00:00,1023,-0.0941,-5.58,-0.942
02.04.2021 05:15:00,1023,-0.0747,-5.51,-0.874
02.04.2021 05:30:00,1023,-0.0483,-5.50,-1.22
02.04.2021 05:45:00,1023,-0.0389,-5.49,-0.950
02.04.2021 06:00:00,1023,-0.0449,-5.47,-0.906
02.04.2021 06:15:00,1023,-0.0449,-5.45,-0.890
02.04.2021 06:30:00,1023,0.115,-5.43,-1.11
02.04.2021 06:45:00,1023,0.967,-5.24,-0.150
02.04.2021 07:00:00,1023,3.41,-4.56,3.01
02.04.2021 07:15:00,1022,8.66,-2.89,9.28
02.04.2021 07:30:00,1022,15.5,-0.519,16.3
02.04.2021 07:45:00,1023,26.6,3.19,27.1
02.04.2021 08:00:00,1023,41.5,8.02,40.7
02.04.2021 08:15:00,1023,58.6,13.5,56.2
02.04.2021 08:30:00,1023,85.0,22.8,79.4
02.04.2021 08:45:00,1023,95.2,25.8,87.4
02.04.2021 09:00:00,1022,139,41.8,125
02.04.2021 09:15:00,1022,146,43.5,133
02.04.2021 09:30:00,1023,185,59.1,168
02.04.2021 09:45:00,1023,219,73.0,193
02.04.2021 10:00:00,1023,192,57.8,171
02.04.2021 10:15:00,1023,216,67.8,193
02.04.2021 10:30:00,1023,141,41.1,125
02.04.2021 10:45:00,1023,172,50.4,151
02.04.2021 11:00:00,1023,179,53.4,155
02.04.2021 11:15:00,1023,198,59.5,172
02.04.2021 11:30:00,1023,192,56.6,166
02.04.2021 11:45:00,1023,283,89.4,247
02.04.2021 12:00:00,1023,276,86.6,242
02.04.2021 12:15:00,1023,195,61.8,169
02.04.2021 12:30:00,1023,242,74.3,209
02.04.2021 12:45:00,1023,261,82.4,226
02.04.2021 13:00:00,1023,242,76.2,211
02.04.2021 13:15:00,1023,406,162,363
02.04.2021 13:30:00,1022,328,105,289
02.04.2021 13:45:00,1022,437,162,391
02.04.2021 14:00:00,1022,653,403,589
02.04.2021 14:15:00,1022,443,188,404
02.04.2021 14:30:00,1022,252,80.6,222
02.04.2021 14:45:00,1022,430,168,373
02.04.2021 15:00:00,1022,374,154,327
02.04.2021 15:15:00,1022,248,76.2,214
02.04.2021 15:30:00,1021,402,157,357
02.04.2021 15:45:00,1021,235,73.7,208
02.04.2021 16:00:00,1021,292,96.3,261
02.04.2021 16:15:00,1021,174,54.0,153
02.04.2021 16:30:00,1021,278,102,239
02.04.2021 16:45:00,1021,289,114,256
02.04.2021 17:00:00,1021,158,47.8,144
02.04.2021 17:15:00,1021,136,40.2,125
02.04.2021 17:30:00,1021,164,50.2,151
02.04.2021 17:45:00,1021,131,38.4,122
02.04.2021 18:00:00,1021,64.3,16.7,61.1
02.04.2021 18:15:00,1021,93.7,27.1,90.2
02.04.2021 18:30:00,1021,151,67.4,150
02.04.2021 18:45:00,1021,106,38.0,102
02.04.2021 19:00:00,1021,72.1,21.5,73.0
02.04.2021 19:15:00,1021,55.1,16.6,55.5
02.04.2021 19:30:00,1021,21.2,2.27,22.3
02.04.2021 19:45:00,1021,13.0,-0.453,12.7
02.04.2021 20:00:00,1021,4.55,-3.59,3.41
02.04.2021 20:15:00,1021,1.18,-4.70,-0.898
02.04.2021 20:30:00,1021,0.157,-5.04,-1.71
02.04.2021 20:45:00,1021,0.147,-5.01,-1.45
02.04.2021 21:00:00,1021,0.113,-5.04,-1.84
02.04.2021 21:15:00,1021,0.116,-5.05,-1.06
02.04.2021 21:30:00,1021,0.113,-5.05,-1.26
02.04.2021 21:45:00,1021,0.107,-5.08,-1.55
02.04.2021 22:00:00,1021,0.110,-5.14,-1.86
02.04.2021 22:15:00,1021,0.0807,-5.19,-1.35
02.04.2021 22:30:00,1021,0.113,-5.15,-1.15
02.04.2021 22:45:00,1021,0.0979,-5.13,-1.19
02.04.2021 23:00:00,1021,0.0491,-5.16,-1.26
02.04.2021 23:15:00,1021,0.0685,-5.13,-1.13
02.04.2021 23:30:00,1021,0.0929,-5.13,-1.15
02.04.2021 23:45:00,1021,0.103,-5.13,-1.16
03.04.2021 00:00:00,1021,0.0878,-5.12,-1.87
03.04.2021 00:15:00,1021,0.0547,-5.21,-2.81
03.04.2021 00:30:00,1021,0.0436,-5.26,-2.08
03.04.2021 00:45:00,1021,0.0588,-5.26,-2.55
03.04.2021 01:00:00,1021,0.0101,-5.29,-2.48
03.04.2021 01:15:00,1021,0.00427,-5.33,-3.62
03.04.2021 01:30:00,1021,-0.0181,-5.40,-3.20
03.04.2021 01:45:00,1021,0.0148,-5.37,-2.88
03.04.2021 02:00:00,1021,-0.00533,-5.39,-3.30
03.04.2021 02:15:00,1021,-0.0443,-5.44,-2.23
03.04.2021 02:30:00,1021,-0.0229,-5.41,-2.05
03.04.2021 02:45:00,1021,-0.0206,-5.45,-4.19
03.04.2021 03:00:00,1021,-0.0701,-5.54,-4.85
03.04.2021 03:15:00,1022,-0.120,-5.70,-4.59
03.04.2021 03:30:00,1022,-0.155,-5.72,-4.09
03.04.2021 03:45:00,1022,-0.149,-5.76,-3.28
03.04.2021 04:00:00,1022,-0.115,-5.69,-2.66
03.04.2021 04:15:00,1022,-0.121,-5.74,-4.30
03.04.2021 04:30:00,1022,-0.179,-5.78,-4.14
03.04.2021 04:45:00,1022,-0.181,-5.84,-3.84
03.04.2021 05:00:00,1022,-0.142,-5.83,-3.54
03.04.2021 05:15:00,1022,-0.168,-5.82,-3.64
03.04.2021 05:30:00,1022,-0.179,-5.82,-3.76
03.04.2021 05:45:00,1022,-0.146,-5.84,-4.34
03.04.2021 06:00:00,1022,-0.173,-5.88,-4.07
03.04.2021 06:15:00,1022,-0.157,-5.89,-3.95
03.04.2021 06:30:00,1022,0.0915,-5.86,-3.75
03.04.2021 06:45:00,1022,2.22,-5.28,-1.19
03.04.2021 07:00:00,1023,9.10,-2.73,6.65
03.04.2021 07:15:00,1023,25.4,2.50,22.5
03.04.2021 07:30:00,1023,51.9,11.3,47.0
03.04.2021 07:45:00,1023,86.8,27.6,76.9
03.04.2021 08:00:00,1023,131,56.6,110
03.04.2021 08:15:00,1023,179,93.6,146
03.04.2021 08:30:00,1024,226,131,184
03.04.2021 08:45:00,1024,267,163,237
03.04.2021 09:00:00,1024,268,168,251
03.04.2021 09:15:00,1024,338,222,319
03.04.2021 09:30:00,1024,338,220,314
03.04.2021 09:45:00,1024,411,291,379
03.04.2021 10:00:00,1024,473,356,441
03.04.2021 10:15:00,1024,516,370,484
03.04.2021 10:30:00,1024,512,365,477
03.04.2021 10:45:00,1025,643,471,601
03.04.2021 11:00:00,1025,604,415,562
03.04.2021 11:15:00,1025,617,441,567
03.04.2021 11:30:00,1025,681,493,631
03.04.2021 11:45:00,1025,546,316,507
03.04.2021 12:00:00,1025,634,392,575
03.04.2021 12:15:00,1025,534,286,485
03.04.2021 12:30:00,1025,584,324,540
03.04.2021 12:45:00,1025,425,171,388
03.04.2021 13:00:00,1025,438,186,397
03.04.2021 13:15:00,1025,462,201,421
03.04.2021 13:30:00,1025,672,363,611
03.04.2021 13:45:00,1025,683,383,632
03.04.2021 14:00:00,1025,511,236,471
03.04.2021 14:15:00,1025,601,344,548
03.04.2021 14:30:00,1025,561,306,520
03.04.2021 14:45:00,1025,508,248,468
03.04.2021 15:00:00,1025,434,192,397
03.04.2021 15:15:00,1025,370,177,340
03.04.2021 15:30:00,1025,523,301,477
03.04.2021 15:45:00,1025,407,199,378
03.04.2021 16:00:00,1025,403,197,371
03.04.2021 16:15:00,1024,323,131,292
03.04.2021 16:30:00,1024,109,32.6,100
03.04.2021 16:45:00,1024,131,37.3,118
03.04.2021 17:00:00,1024,123,35.0,111
03.04.2021 17:15:00,1024,103,28.4,94.3
03.04.2021 17:30:00,1024,88.2,24.4,81.0
03.04.2021 17:45:00,1024,112,34.3,102
03.04.2021 18:00:00,1024,207,104,187
03.04.2021 18:15:00,1024,82.2,24.7,79.0
03.04.2021 18:30:00,1024,50.6,11.2,49.6
03.04.2021 18:45:00,1024,79.9,25.4,74.0
03.04.2021 19:00:00,1024,24.7,3.12,25.1
03.04.2021 19:15:00,1024,30.2,4.92,30.5
03.04.2021 19:30:00,1024,12.3,-1.08,12.7
03.04.2021 19:45:00,1024,5.79,-3.42,5.55
03.04.2021 20:00:00,1024,2.41,-4.48,1.46
03.04.2021 20:15:00,1024,0.917,-4.88,-0.293
03.04.2021 20:30:00,1024,0.197,-5.10,-1.03
03.04.2021 20:45:00,1024,0.131,-5.11,-1.17
03.04.2021 21:00:00,1024,0.0931,-5.12,-1.17
03.04.2021 21:15:00,1024,0.0776,-5.16,-1.01
03.04.2021 21:30:00,1024,0.0765,-5.16,-1.09
03.04.2021 21:45:00,1024,0.0489,-5.18,-1.06
03.04.2021 22:00:00,1024,0.0767,-5.19,-1.06
03.04.2021 22:15:00,1024,0.0759,-5.21,-0.996
03.04.2021 22:30:00,1024,0.0524,-5.21,-0.933
03.04.2021 22:45:00,1024,0.0755,-5.22,-1.06
03.04.2021 23:00:00,1024,0.0492,-5.24,-1.12
03.04.2021 23:15:00,1024,0.0471,-5.27,-1.12
03.04.2021 23:30:00,1024,0.0462,-5.27,-1.02
03.04.2021 23:45:00,1024,0.0589,-5.25,-1.15
04.04.2021 00:00:00,1024,0.0499,-5.25,-0.978
04.04.2021 00:15:00,1024,0.0572,-5.24,-1.03
04.04.2021 00:30:00,1024,0.0414,-5.24,-1.09
04.04.2021 00:45:00,1024,0.0548,-5.25,-1.60
04.04.2021 01:00:00,1024,0.0111,-5.31,-2.05
04.04.2021 01:15:00,1023,-0.0170,-5.35,-0.988
04.04.2021 01:30:00,1023,-0.00840,-5.31,-1.29
04.04.2021 01:45:00,1023,0.000333,-5.37,-3.16
04.04.2021 02:00:00,1023,-0.0144,-5.44,-1.83
04.04.2021 02:15:00,1023,-0.00400,-5.34,-1.04
04.04.2021 02:30:00,1023,0.0117,-5.35,-0.950
04.04.2021 02:45:00,1023,0.0202,-5.32,-0.951
04.04.2021 03:00:00,1023,0.0263,-5.34,-1.10
04.04.2021 03:15:00,1023,0.00653,-5.30,-0.892
04.04.2021 03:30:00,1023,0.0508,-5.29,-0.842
04.04.2021 03:45:00,1023,0.0611,-5.24,-0.842
04.04.2021 04:00:00,1023,0.0465,-5.21,-0.823
04.04.2021 04:15:00,1022,0.0627,-5.22,-1.05
04.04.2021 04:30:00,1022,0.0856,-5.25,-0.957
04.04.2021 04:45:00,1022,0.0409,-5.21,-0.894
04.04.2021 05:00:00,1022,0.0606,-5.22,-1.37
04.04.2021 05:15:00,1022,0.0413,-5.25,-0.936
04.04.2021 05:30:00,1022,0.0383,-5.23,-0.927
04.04.2021 05:45:00,1022,0.0680,-5.22,-0.885
04.04.2021 06:00:00,1022,0.0701,-5.21,-0.934
04.04.2021 06:15:00,1022,0.0276,-5.20,-0.848
04.04.2021 06:30:00,1022,0.178,-5.15,-0.828
04.04.2021 06:45:00,1021,0.715,-5.02,-0.112
04.04.2021 07:00:00,1021,2.38,-4.59,1.86
04.04.2021 07:15:00,1021,5.81,-3.53,5.70
04.04.2021 07:30:00,1021,9.20,-2.36,9.15
04.04.2021 07:45:00,1021,14.8,-0.643,14.8
04.04.2021 08:00:00,1021,19.1,0.867,18.7
04.04.2021 08:15:00,1021,24.6,2.60,24.0
04.04.2021 08:30:00,1021,34.9,5.99,33.7
04.04.2021 08:45:00,1021,46.2,9.66,44.0
04.04.2021 09:00:00,1021,52.6,11.7,49.0
04.04.2021 09:15:00,1021,63.8,15.4,58.5
04.04.2021 09:30:00,1021,73.8,18.2,66.9
04.04.2021 09:45:00,1021,87.1,23.1,78.1
04.04.2021 10:00:00,1021,108,28.8,96.5
04.04.2021 10:15:00,1021,117,33.2,103
04.04.2021 10:30:00,1021,104,28.1,91.3
04.04.2021 10:45:00,1021,162,46.9,143
04.04.2021 11:00:00,1021,140,41.8,124
04.04.2021 11:15:00,1021,129,37.0,112
04.04.2021 11:30:00,1021,198,58.1,173
04.04.2021 11:45:00,1021,212,64.6,186
04.04.2021 12:00:00,1020,163,48.0,141
04.04.2021 12:15:00,1020,161,47.4,139
04.04.2021 12:30:00,1020,197,58.8,169
04.04.2021 12:45:00,1020,200,60.3,173
04.04.2021 13:00:00,1020,220,66.1,191
04.04.2021 13:15:00,1020,247,75.9,216
04.04.2021 13:30:00,1019,193,57.8,167
04.04.2021 13:45:00,1019,182,53.9,158
04.04.2021 14:00:00,1019,200,59.8,173
04.04.2021 14:15:00,1019,209,63.7,181
04.04.2021 14:30:00,1019,159,47.0,138
04.04.2021 14:45:00,1018,166,49.4,143
04.04.2021 15:00:00,1018,143,41.4,125
04.04.2021 15:15:00,1018,159,46.6,139
04.04.2021 15:30:00,1017,182,54.2,160
04.04.2021 15:45:00,1017,142,40.6,126
04.04.2021 16:00:00,1017,148,43.0,131
04.04.2021 16:15:00,1017,115,32.7,103
04.04.2021 16:30:00,1017,116,32.9,104
04.04.2021 16:45:00,1016,151,43.5,136
04.04.2021 17:00:00,1016,221,69.6,200
04.04.2021 17:15:00,1016,183,57.1,167
04.04.2021 17:30:00,1016,128,37.6,117
04.04.2021 17:45:00,1015,128,37.0,118
04.04.2021 18:00:00,1015,122,35.1,115
04.04.2021 18:15:00,1015,106,29.2,99.4
04.04.2021 18:30:00,1014,104,30.3,99.4
04.04.2021 18:45:00,1014,113,39.6,109
04.04.2021 19:00:00,1014,72.8,24.2,73.2
04.04.2021 19:15:00,1013,32.3,6.81,35.0
04.04.2021 19:30:00,1013,24.1,5.03,24.8
04.04.2021 19:45:00,1013,13.9,0.245,13.1
04.04.2021 20:00:00,1012,4.29,-3.67,1.49
04.04.2021 20:15:00,1012,1.07,-4.79,-2.72
04.04.2021 20:30:00,1012,0.210,-5.02,-3.18
04.04.2021 20:45:00,1011,0.0913,-5.09,-3.25
04.04.2021 21:00:00,1011,0.103,-5.14,-3.39
04.04.2021 21:15:00,1011,0.0548,-5.15,-3.65
04.04.2021 21:30:00,1010,0.0318,-5.20,-3.73
04.04.2021 21:45:00,1010,0.0484,-5.27,-3.59
04.04.2021 22:00:00,1010,0.0121,-5.31,-3.50
04.04.2021 22:15:00,1009,0.00747,-5.34,-3.26
04.04.2021 22:30:00,1009,0.00233,-5.34,-3.61
04.04.2021 22:45:00,1009,-0.0101,-5.39,-3.40
04.04.2021 23:00:00,1008,0.00340,-5.40,-2.78
04.04.2021 23:15:00,1007,-0.00760,-5.35,-2.18
04.04.2021 23:30:00,1007,-0.00113,-5.33,-2.23
04.04.2021 23:45:00,1007,0.00893,-5.33,-2.84
05.04.2021 00:00:00,1006,0.00900,-5.32,-2.45
05.04.2021 00:15:00,1006,0.00747,-5.33,-2.60
05.04.2021 00:30:00,1006,0.00347,-5.29,-2.49
05.04.2021 00:45:00,1005,0.0173,-5.30,-2.95
05.04.2021 01:00:00,1005,0.0207,-5.31,-2.79
05.04.2021 01:15:00,1004,0.00893,-5.32,-2.91
05.04.2021 01:30:00,1004,0.0111,-5.32,-2.47
05.04.2021 01:45:00,1004,0.0777,-5.23,-1.34
05.04.2021 02:00:00,1003,0.0669,-5.18,-1.73
05.04.2021 02:15:00,1003,0.0823,-5.14,-1.72
05.04.2021 02:30:00,1002,0.107,-5.04,-0.512
05.04.2021 02:45:00,1002,0.207,-4.88,-0.517
05.04.2021 03:00:00,1002,0.189,-4.82,-0.632
05.04.2021 03:15:00,1001,0.243,-4.78,-0.704
05.04.2021 03:30:00,1001,0.241,-4.76,-0.660
05.04.2021 03:45:00,1000,0.257,-4.71,-0.671
05.04.2021 04:00:00,1000,0.232,-4.73,-0.642
05.04.2021 04:15:00,1000,0.242,-4.78,-2.06
05.04.2021 04:30:00,1000,0.133,-5.00,-0.933
05.04.2021 04:45:00,999,0.0903,-5.05,-0.288
05.04.2021 05:00:00,999,0.128,-5.11,-0.572
05.04.2021 05:15:00,999,0.0442,-5.25,-0.181
05.04.2021 05:30:00,999,-0.0209,-5.36,0.188
05.04.2021 05:45:00,999,-0.0999,-5.59,0.267
05.04.2021 06:00:00,999,-0.121,-5.67,2.19
