"Time","Wirkleistung in kW","Spannung L1 in V","Spannung L2 in V","Spannung L3 in V"
07.01.2022 22:00:00,101,405,406,404
07.01.2022 22:15:00,101,405,405,404
07.01.2022 22:30:00,101,403,404,403
07.01.2022 22:45:00,101,402,402,401
07.01.2022 23:00:00,101,407,408,407
07.01.2022 23:15:00,101,409,410,408
07.01.2022 23:30:00,101,410,411,409
07.01.2022 23:45:00,101,409,410,409
08.01.2022 00:00:00,101,409,409,408
08.01.2022 00:15:00,101,408,408,407
08.01.2022 00:30:00,101,410,410,409
08.01.2022 00:45:00,101,404,405,403
08.01.2022 01:00:00,101,402,403,401
08.01.2022 01:15:00,101,404,405,403
08.01.2022 01:30:00,101,404,404,402
08.01.2022 01:45:00,101,403,404,402
08.01.2022 02:00:00,101,403,403,401
08.01.2022 02:15:00,101,404,404,403
08.01.2022 02:30:00,101,403,404,402
08.01.2022 02:45:00,101,403,404,402
08.01.2022 03:00:00,101,403,403,401
08.01.2022 03:15:00,101,403,403,401
08.01.2022 03:30:00,101,406,407,405
08.01.2022 03:45:00,101,410,410,409
08.01.2022 04:00:00,101,409,410,408
08.01.2022 04:15:00,101,406,406,405
08.01.2022 04:30:00,101,406,407,405
08.01.2022 04:45:00,101,405,406,404
08.01.2022 05:00:00,101,404,405,403
08.01.2022 05:15:00,101,403,403,402
08.01.2022 05:30:00,101,406,406,405
08.01.2022 05:45:00,101,408,409,407
08.01.2022 06:00:00,101,405,406,404
08.01.2022 06:15:00,101,406,406,405
08.01.2022 06:30:00,101,407,407,406
08.01.2022 06:45:00,101,405,406,404
08.01.2022 07:00:00,101,405,406,405
08.01.2022 07:15:00,101,406,407,406
08.01.2022 07:30:00,101,406,406,405
08.01.2022 07:45:00,101,406,407,405
08.01.2022 08:00:00,101,407,407,406
08.01.2022 08:15:00,101,407,408,406
08.01.2022 08:30:00,101,407,408,406
08.01.2022 08:45:00,101,407,408,406
08.01.2022 09:00:00,101,407,408,406
08.01.2022 09:15:00,101,409,410,408
08.01.2022 09:30:00,101,408,409,407
08.01.2022 09:45:00,101,409,409,408
08.01.2022 10:00:00,101,409,410,408
08.01.2022 10:15:00,101,409,409,408
08.01.2022 10:30:00,101,407,408,406
08.01.2022 10:45:00,101,408,409,407
08.01.2022 11:00:00,101,408,409,407
08.01.2022 11:15:00,101,407,408,406
08.01.2022 11:30:00,101,407,407,405
08.01.2022 11:45:00,101,405,406,404
08.01.2022 12:00:00,101,406,406,404
08.01.2022 12:15:00,101,405,406,404
08.01.2022 12:30:00,101,404,404,402
08.01.2022 12:45:00,101,403,403,401
08.01.2022 13:00:00,101,402,403,400
08.01.2022 13:15:00,101,403,403,401
08.01.2022 13:30:00,101,403,403,401
08.01.2022 13:45:00,101,404,404,402
08.01.2022 14:00:00,101,404,404,402
08.01.2022 14:15:00,101,403,403,401
08.01.2022 14:30:00,101,404,404,402
08.01.2022 14:45:00,101,407,407,405
08.01.2022 15:00:00,101,406,406,404
08.01.2022 15:15:00,101,406,406,403
08.01.2022 15:30:00,101,405,404,402
08.01.2022 15:45:00,101,404,404,402
08.01.2022 16:00:00,101,407,407,405
08.01.2022 16:15:00,101,405,405,403
08.01.2022 16:30:00,101,404,404,401
08.01.2022 16:45:00,101,407,407,404
08.01.2022 17:00:00,101,406,406,404
08.01.2022 17:15:00,101,405,405,402
08.01.2022 17:30:00,101,405,406,403
08.01.2022 17:45:00,101,405,405,402
08.01.2022 18:00:00,101,407,407,404
08.01.2022 18:15:00,101,406,406,403
08.01.2022 18:30:00,101,403,403,400
08.01.2022 18:45:00,101,403,403,400
08.01.2022 19:00:00,101,404,404,401
08.01.2022 19:15:00,101,404,404,401
08.01.2022 19:30:00,101,403,403,400
08.01.2022 19:45:00,101,404,404,401
08.01.2022 20:00:00,101,406,406,403
08.01.2022 20:15:00,101,405,405,402
08.01.2022 20:30:00,101,406,405,402
08.01.2022 20:45:00,101,407,407,404
08.01.2022 21:00:00,101,407,407,404
08.01.2022 21:15:00,101,407,407,404
08.01.2022 21:30:00,101,407,407,404
08.01.2022 21:45:00,101,407,407,404
08.01.2022 22:00:00,101,406,406,403
08.01.2022 22:15:00,101,406,406,403
08.01.2022 22:30:00,101,407,407,404
08.01.2022 22:45:00,101,407,407,404
08.01.2022 23:00:00,101,406,406,403
08.01.2022 23:15:00,101,407,407,404
08.01.2022 23:30:00,101,409,409,406
08.01.2022 23:45:00,101,411,411,408
09.01.2022 00:00:00,101,411,411,408
09.01.2022 00:15:00,101,407,407,404
09.01.2022 00:30:00,101,407,408,405
09.01.2022 00:45:00,101,407,407,404
09.01.2022 01:00:00,101,404,405,402
09.01.2022 01:15:00,101,406,407,404
09.01.2022 01:30:00,101,407,408,406
09.01.2022 01:45:00,101,407,407,405
09.01.2022 02:00:00,101,407,408,406
09.01.2022 02:15:00,101,405,405,404
09.01.2022 02:30:00,101,405,405,404
09.01.2022 02:45:00,101,404,405,403
09.01.2022 03:00:00,101,404,405,403
09.01.2022 03:15:00,101,406,407,405
09.01.2022 03:30:00,101,407,407,405
09.01.2022 03:45:00,101,407,407,406
09.01.2022 04:00:00,101,407,408,406
09.01.2022 04:15:00,101,406,407,405
09.01.2022 04:30:00,101,406,407,405
09.01.2022 04:45:00,101,407,408,406
09.01.2022 05:00:00,101,406,407,406
09.01.2022 05:15:00,101,405,406,404
09.01.2022 05:30:00,101,403,405,403
09.01.2022 05:45:00,101,403,404,402
09.01.2022 06:00:00,101,406,407,405
09.01.2022 06:15:00,101,406,407,404
09.01.2022 06:30:00,101,407,408,405
09.01.2022 06:45:00,101,408,409,406
09.01.2022 07:00:00,101,406,406,404
09.01.2022 07:15:00,101,405,405,403
09.01.2022 07:30:00,101,405,406,404
09.01.2022 07:45:00,101,404,405,403
09.01.2022 08:00:00,101,409,410,407
09.01.2022 08:15:00,101,407,408,405
09.01.2022 08:30:00,101,407,407,405
09.01.2022 08:45:00,101,408,409,406
09.01.2022 09:00:00,101,405,406,403
09.01.2022 09:15:00,101,407,407,405
09.01.2022 09:30:00,101,409,409,406
09.01.2022 09:45:00,101,409,409,407
09.01.2022 10:00:00,101,409,409,406
09.01.2022 10:15:00,101,410,411,408
09.01.2022 10:30:00,101,408,409,406
09.01.2022 10:45:00,101,406,407,404
09.01.2022 11:00:00,101,405,405,403
09.01.2022 11:15:00,101,406,407,404
09.01.2022 11:30:00,101,409,410,407
09.01.2022 11:45:00,101,409,410,407
09.01.2022 12:00:00,101,406,407,404
09.01.2022 12:15:00,101,404,404,402
09.01.2022 12:30:00,101,404,405,403
09.01.2022 12:45:00,101,405,406,404
09.01.2022 13:00:00,101,406,407,405
09.01.2022 13:15:00,101,407,408,406
09.01.2022 13:30:00,101,409,409,407
09.01.2022 13:45:00,101,409,410,408
09.01.2022 14:00:00,101,409,410,408
09.01.2022 14:15:00,101,410,410,409
09.01.2022 14:30:00,101,409,410,408
09.01.2022 14:45:00,101,406,406,405
09.01.2022 15:00:00,101,405,406,404
09.01.2022 15:15:00,101,405,406,404
09.01.2022 15:30:00,101,405,406,404
09.01.2022 15:45:00,101,403,404,402
09.01.2022 16:00:00,101,404,405,403
09.01.2022 16:15:00,101,403,403,401
09.01.2022 16:30:00,101,404,405,403
09.01.2022 16:45:00,101,404,406,404
09.01.2022 17:00:00,101,403,405,403
09.01.2022 17:15:00,101,404,405,403
09.01.2022 17:30:00,101,403,405,403
09.01.2022 17:45:00,101,403,405,403
09.01.2022 18:00:00,101,404,405,403
09.01.2022 18:15:00,101,404,405,404
09.01.2022 18:30:00,101,403,405,403
09.01.2022 18:45:00,101,402,404,402
09.01.2022 19:00:00,101,403,404,403
09.01.2022 19:15:00,101,404,405,403
09.01.2022 19:30:00,101,404,405,404
09.01.2022 19:45:00,101,404,405,404
09.01.2022 20:00:00,101,404,406,404
09.01.2022 20:15:00,101,404,406,404
09.01.2022 20:30:00,101,404,406,404
09.01.2022 20:45:00,101,405,406,404
09.01.2022 21:00:00,101,405,407,405
09.01.2022 21:15:00,101,405,407,405
09.01.2022 21:30:00,101,405,406,405
09.01.2022 21:45:00,101,404,406,404
09.01.2022 22:00:00,101,405,406,404
09.01.2022 22:15:00,101,405,406,404
09.01.2022 22:30:00,101,405,406,404
09.01.2022 22:45:00,101,404,405,403
09.01.2022 23:00:00,101,403,404,402
09.01.2022 23:15:00,101,404,405,403
09.01.2022 23:30:00,101,404,405,403
09.01.2022 23:45:00,101,404,405,403
10.01.2022 00:00:00,101,404,405,403
10.01.2022 00:15:00,101,404,405,404
10.01.2022 00:30:00,101,404,405,404
10.01.2022 00:45:00,101,404,405,404
10.01.2022 01:00:00,101,404,405,404
10.01.2022 01:15:00,101,404,405,404
10.01.2022 01:30:00,101,404,405,404
10.01.2022 01:45:00,101,404,405,404
10.01.2022 02:00:00,101,404,405,404
10.01.2022 02:15:00,101,404,405,404
10.01.2022 02:30:00,101,404,405,404
10.01.2022 02:45:00,101,404,405,404
10.01.2022 03:00:00,101,404,405,404
10.01.2022 03:15:00,101,404,405,404
10.01.2022 03:30:00,101,404,405,404
10.01.2022 03:45:00,101,404,405,404
10.01.2022 04:00:00,101,403,404,404
10.01.2022 04:15:00,101,403,404,403
10.01.2022 04:30:00,101,403,404,403
10.01.2022 04:45:00,101,402,404,403
10.01.2022 05:00:00,101,402,403,402
10.01.2022 05:15:00,101,402,403,402
10.01.2022 05:30:00,101,401,402,401
10.01.2022 05:45:00,101,403,405,404
10.01.2022 06:00:00,101,402,404,403
10.01.2022 06:15:00,101,401,403,402
10.01.2022 06:30:00,101,405,407,406
10.01.2022 06:45:00,101,404,406,405
10.01.2022 07:00:00,101,403,405,404
10.01.2022 07:15:00,101,402,404,404
10.01.2022 07:30:00,101,402,403,403
10.01.2022 07:45:00,101,401,402,402
10.01.2022 08:00:00,101,399,401,401
10.01.2022 08:15:00,101,399,401,401
10.01.2022 08:30:00,101,400,401,401
10.01.2022 08:45:00,101,400,401,401
10.01.2022 09:00:00,101,401,402,402
10.01.2022 09:15:00,101,401,403,402
10.01.2022 09:30:00,101,401,403,403
10.01.2022 09:45:00,101,402,403,403
10.01.2022 10:00:00,101,402,403,403
10.01.2022 10:15:00,101,402,404,403
10.01.2022 10:30:00,101,401,403,403
10.01.2022 10:45:00,101,401,403,403
10.01.2022 11:00:00,101,402,403,403
10.01.2022 11:15:00,101,401,403,403
10.01.2022 11:30:00,101,402,403,403
10.01.2022 11:45:00,101,402,403,403
10.01.2022 12:00:00,101,403,404,404
10.01.2022 12:15:00,101,403,405,405
10.01.2022 12:30:00,101,404,405,405
10.01.2022 12:45:00,101,404,406,405
10.01.2022 13:00:00,101,403,405,405
10.01.2022 13:15:00,101,404,405,405
10.01.2022 13:30:00,101,403,405,405
10.01.2022 13:45:00,101,404,406,405
10.01.2022 14:00:00,101,403,405,405
10.01.2022 14:15:00,101,403,405,404
10.01.2022 14:30:00,101,403,405,404
10.01.2022 14:45:00,101,403,405,404
10.01.2022 15:00:00,101,403,405,404
10.01.2022 15:15:00,101,403,405,404
10.01.2022 15:30:00,101,406,407,407
10.01.2022 15:45:00,101,406,408,407
10.01.2022 16:00:00,101,407,408,408
10.01.2022 16:15:00,101,407,409,408
10.01.2022 16:30:00,101,406,408,407
10.01.2022 16:45:00,101,405,406,406
10.01.2022 17:00:00,101,404,405,405
10.01.2022 17:15:00,101,403,405,405
10.01.2022 17:30:00,101,403,404,404
10.01.2022 17:45:00,101,402,404,404
10.01.2022 18:00:00,101,402,403,403
10.01.2022 18:15:00,101,402,404,404
10.01.2022 18:30:00,101,403,404,404
10.01.2022 18:45:00,101,403,405,404
10.01.2022 19:00:00,101,403,405,405
10.01.2022 19:15:00,101,404,406,405
10.01.2022 19:30:00,101,405,407,406
10.01.2022 19:45:00,101,405,407,406
10.01.2022 20:00:00,101,406,408,407
10.01.2022 20:15:00,101,407,409,408
10.01.2022 20:30:00,101,407,409,408
10.01.2022 20:45:00,101,408,410,409
10.01.2022 21:00:00,101,407,409,408
10.01.2022 21:15:00,101,408,409,409
10.01.2022 21:30:00,101,408,410,409
10.01.2022 21:45:00,101,408,410,409
10.01.2022 22:00:00,101,408,410,409
10.01.2022 22:15:00,101,408,410,409
10.01.2022 22:30:00,101,409,411,410
10.01.2022 22:45:00,101,410,411,410
10.01.2022 23:00:00,101,407,409,408
10.01.2022 23:15:00,101,405,406,405
10.01.2022 23:30:00,101,406,407,406
10.01.2022 23:45:00,101,406,408,406
11.01.2022 00:00:00,101,406,407,406
11.01.2022 00:15:00,101,407,408,407
11.01.2022 00:30:00,101,407,408,407
11.01.2022 00:45:00,101,407,408,407
11.01.2022 01:00:00,101,406,408,407
11.01.2022 01:15:00,101,407,408,407
11.01.2022 01:30:00,101,407,408,407
11.01.2022 01:45:00,101,407,408,407
11.01.2022 02:00:00,101,407,408,407
11.01.2022 02:15:00,101,407,409,407
11.01.2022 02:30:00,101,408,409,408
11.01.2022 02:45:00,101,408,409,408
11.01.2022 03:00:00,101,407,409,408
11.01.2022 03:15:00,101,408,409,408
11.01.2022 03:30:00,101,408,409,408
11.01.2022 03:45:00,101,408,409,408
11.01.2022 04:00:00,101,408,409,408
11.01.2022 04:15:00,101,408,409,408
11.01.2022 04:30:00,101,408,409,407
11.01.2022 04:45:00,101,408,409,407
11.01.2022 05:00:00,101,407,409,407
11.01.2022 05:15:00,101,407,409,407
11.01.2022 05:30:00,101,407,408,406
11.01.2022 05:45:00,101,406,408,406
11.01.2022 06:00:00,101,404,406,404
11.01.2022 06:15:00,101,403,405,403
11.01.2022 06:30:00,101,402,403,402
11.01.2022 06:45:00,101,401,402,400
11.01.2022 07:00:00,101,404,406,404
11.01.2022 07:15:00,101,407,408,406
11.01.2022 07:30:00,101,407,408,406
11.01.2022 07:45:00,101,405,407,405
11.01.2022 08:00:00,0.816,8.28,8.27,8.28
11.01.2022 08:15:00,0,0,0,0
11.01.2022 08:30:00,0,0,0,0
11.01.2022 08:45:00,0,0,0,0
11.01.2022 09:00:00,0,0,0,0
11.01.2022 09:15:00,43.0,255,256,255
11.01.2022 09:30:00,96.6,406,408,406
11.01.2022 09:45:00,101,406,407,405
11.01.2022 10:00:00,101,405,407,405
11.01.2022 10:15:00,101,405,406,404
11.01.2022 10:30:00,101,404,406,404
11.01.2022 10:45:00,101,405,406,404
11.01.2022 11:00:00,101,405,406,404
11.01.2022 11:15:00,101,404,406,404
11.01.2022 11:30:00,101,404,405,403
11.01.2022 11:45:00,101,404,405,403
11.01.2022 12:00:00,101,405,406,405
11.01.2022 12:15:00,101,406,407,405
11.01.2022 12:30:00,101,407,408,406
11.01.2022 12:45:00,101,407,408,406
11.01.2022 13:00:00,101,407,408,406
11.01.2022 13:15:00,101,407,408,406
11.01.2022 13:30:00,101,407,408,406
11.01.2022 13:45:00,101,408,409,407
11.01.2022 14:00:00,101,407,409,407
11.01.2022 14:15:00,101,407,408,406
11.01.2022 14:30:00,101,407,408,407
11.01.2022 14:45:00,101,407,409,407
11.01.2022 15:00:00,101,407,408,407
11.01.2022 15:15:00,101,407,409,407
11.01.2022 15:30:00,101,408,409,408
11.01.2022 15:45:00,101,405,406,404
11.01.2022 16:00:00,101,403,404,402
11.01.2022 16:15:00,101,403,404,403
11.01.2022 16:30:00,101,403,404,402
11.01.2022 16:45:00,101,403,404,402
11.01.2022 17:00:00,101,402,403,402
11.01.2022 17:15:00,101,402,404,402
11.01.2022 17:30:00,101,403,404,403
11.01.2022 17:45:00,101,403,404,403
11.01.2022 18:00:00,101,403,404,403
11.01.2022 18:15:00,101,403,404,403
11.01.2022 18:30:00,101,402,404,402
11.01.2022 18:45:00,101,402,404,402
11.01.2022 19:00:00,101,403,404,403
11.01.2022 19:15:00,101,403,404,403
11.01.2022 19:30:00,101,403,405,404
11.01.2022 19:45:00,101,403,405,404
11.01.2022 20:00:00,101,403,404,403
11.01.2022 20:15:00,101,403,404,403
11.01.2022 20:30:00,101,403,404,403
11.01.2022 20:45:00,101,403,404,403
11.01.2022 21:00:00,101,403,404,403
11.01.2022 21:15:00,101,403,405,404
11.01.2022 21:30:00,101,403,405,403
11.01.2022 21:45:00,101,403,404,403
11.01.2022 22:00:00,101,403,405,403
11.01.2022 22:15:00,101,404,405,404
11.01.2022 22:30:00,101,404,405,404
11.01.2022 22:45:00,101,404,405,404
11.01.2022 23:00:00,101,404,405,404
11.01.2022 23:15:00,101,404,406,404
11.01.2022 23:30:00,101,405,406,405
11.01.2022 23:45:00,101,405,406,405
12.01.2022 00:00:00,101,405,406,405
12.01.2022 00:15:00,101,405,406,405
12.01.2022 00:30:00,101,403,404,403
12.01.2022 00:45:00,101,403,404,403
12.01.2022 01:00:00,101,402,403,402
12.01.2022 01:15:00,101,402,404,403
12.01.2022 01:30:00,101,403,404,403
12.01.2022 01:45:00,101,403,404,403
12.01.2022 02:00:00,101,403,404,403
12.01.2022 02:15:00,101,403,405,404
12.01.2022 02:30:00,101,403,405,404
12.01.2022 02:45:00,101,403,404,403
12.01.2022 03:00:00,101,403,404,403
12.01.2022 03:15:00,101,403,404,403
12.01.2022 03:30:00,101,404,405,404
12.01.2022 03:45:00,101,403,405,404
12.01.2022 04:00:00,101,403,405,404
12.01.2022 04:15:00,101,403,405,404
12.01.2022 04:30:00,101,403,404,403
12.01.2022 04:45:00,101,403,405,403
12.01.2022 05:00:00,101,403,404,403
12.01.2022 05:15:00,101,402,404,402
12.01.2022 05:30:00,101,402,403,402
12.01.2022 05:45:00,101,402,404,403
12.01.2022 06:00:00,101,401,402,401
12.01.2022 06:15:00,101,404,405,404
12.01.2022 06:30:00,101,404,405,404
12.01.2022 06:45:00,101,403,404,403
12.01.2022 07:00:00,101,400,402,401
12.01.2022 07:15:00,101,400,402,401
12.01.2022 07:30:00,101,400,401,401
12.01.2022 07:45:00,101,400,402,401
12.01.2022 08:00:00,101,399,401,401
12.01.2022 08:15:00,101,401,402,402
12.01.2022 08:30:00,101,402,403,403
12.01.2022 08:45:00,101,402,404,403
12.01.2022 09:00:00,101,403,404,403
12.01.2022 09:15:00,101,403,404,404
12.01.2022 09:30:00,101,403,404,404
12.01.2022 09:45:00,101,403,404,404
12.01.2022 10:00:00,101,402,403,403
12.01.2022 10:15:00,101,401,403,402
12.01.2022 10:30:00,101,401,403,402
12.01.2022 10:45:00,101,401,402,402
12.01.2022 11:00:00,101,401,403,402
12.01.2022 11:15:00,101,401,402,402
12.01.2022 11:30:00,101,402,403,402
12.01.2022 11:45:00,101,402,403,403
12.01.2022 12:00:00,101,402,404,403
12.01.2022 12:15:00,101,402,404,403
12.01.2022 12:30:00,101,403,405,404
12.01.2022 12:45:00,101,403,405,404
12.01.2022 13:00:00,101,403,404,403
12.01.2022 13:15:00,101,403,405,403
12.01.2022 13:30:00,101,403,404,403
12.01.2022 13:45:00,101,403,405,404
12.01.2022 14:00:00,101,404,405,404
12.01.2022 14:15:00,101,404,405,404
12.01.2022 14:30:00,101,404,406,404
12.01.2022 14:45:00,101,405,406,405
12.01.2022 15:00:00,101,405,407,405
12.01.2022 15:15:00,101,405,407,405
12.01.2022 15:30:00,101,406,407,406
12.01.2022 15:45:00,101,406,407,406
12.01.2022 16:00:00,101,406,407,406
12.01.2022 16:15:00,101,406,408,406
12.01.2022 16:30:00,101,407,408,407
12.01.2022 16:45:00,101,406,407,406
12.01.2022 17:00:00,101,405,406,405
12.01.2022 17:15:00,101,406,407,407
12.01.2022 17:30:00,101,406,407,406
12.01.2022 17:45:00,101,406,407,407
12.01.2022 18:00:00,101,407,408,407
12.01.2022 18:15:00,101,408,409,408
12.01.2022 18:30:00,101,408,409,408
12.01.2022 18:45:00,101,408,409,409
12.01.2022 19:00:00,101,408,409,409
12.01.2022 19:15:00,101,408,409,409
12.01.2022 19:30:00,101,404,405,405
12.01.2022 19:45:00,101,405,406,405
12.01.2022 20:00:00,101,406,406,406
12.01.2022 20:15:00,101,403,404,403
12.01.2022 20:30:00,101,404,405,404
12.01.2022 20:45:00,101,404,404,404
12.01.2022 21:00:00,101,403,404,403
12.01.2022 21:15:00,101,403,404,403
12.01.2022 21:30:00,101,403,404,403
12.01.2022 21:45:00,101,404,404,403
12.01.2022 22:00:00,101,406,406,405
12.01.2022 22:15:00,101,407,407,406
12.01.2022 22:30:00,101,405,406,405
12.01.2022 22:45:00,101,404,405,404
12.01.2022 23:00:00,101,405,406,405
12.01.2022 23:15:00,101,405,405,404
12.01.2022 23:30:00,101,408,408,407
12.01.2022 23:45:00,101,410,410,409
13.01.2022 00:00:00,101,409,409,408
13.01.2022 00:15:00,101,408,408,407
13.01.2022 00:30:00,101,407,407,405
13.01.2022 00:45:00,101,408,408,407
13.01.2022 01:00:00,101,409,409,408
13.01.2022 01:15:00,101,409,409,408
13.01.2022 01:30:00,101,408,407,406
13.01.2022 01:45:00,101,406,406,404
13.01.2022 02:00:00,101,407,407,406
13.01.2022 02:15:00,101,409,409,408
13.01.2022 02:30:00,101,409,408,407
13.01.2022 02:45:00,101,408,407,406
13.01.2022 03:00:00,101,408,408,406
13.01.2022 03:15:00,101,409,409,407
13.01.2022 03:30:00,101,408,408,407
13.01.2022 03:45:00,101,409,409,408
13.01.2022 04:00:00,101,410,410,409
13.01.2022 04:15:00,101,410,410,409
13.01.2022 04:30:00,101,410,410,408
13.01.2022 04:45:00,101,409,408,407
13.01.2022 05:00:00,101,408,408,406
13.01.2022 05:15:00,101,407,407,405
13.01.2022 05:30:00,101,408,408,406
13.01.2022 05:45:00,101,407,407,406
13.01.2022 06:00:00,101,403,403,402
13.01.2022 06:15:00,101,404,404,403
13.01.2022 06:30:00,101,401,402,401
13.01.2022 06:45:00,101,402,403,402
13.01.2022 07:00:00,101,404,404,403
13.01.2022 07:15:00,101,403,403,402
13.01.2022 07:30:00,101,403,403,402
13.01.2022 07:45:00,101,403,403,402
13.01.2022 08:00:00,101,403,403,402
13.01.2022 08:15:00,101,405,405,404
13.01.2022 08:30:00,101,405,405,404
13.01.2022 08:45:00,101,405,406,405
13.01.2022 09:00:00,101,404,405,404
13.01.2022 09:15:00,101,405,405,404
13.01.2022 09:30:00,101,406,407,406
13.01.2022 09:45:00,101,407,407,406
13.01.2022 10:00:00,101,407,407,406
13.01.2022 10:15:00,101,406,406,405
13.01.2022 10:30:00,101,406,406,405
13.01.2022 10:45:00,101,406,406,405
13.01.2022 11:00:00,101,404,405,403
13.01.2022 11:15:00,101,403,403,402
13.01.2022 11:30:00,101,402,402,401
13.01.2022 11:45:00,101,401,402,400
13.01.2022 12:00:00,101,403,403,402
13.01.2022 12:15:00,101,404,404,403
13.01.2022 12:30:00,101,405,405,404
13.01.2022 12:45:00,101,405,405,404
13.01.2022 13:00:00,101,405,405,404
13.01.2022 13:15:00,101,405,406,404
13.01.2022 13:30:00,101,405,405,404
13.01.2022 13:45:00,101,404,404,403
13.01.2022 14:00:00,101,404,404,403
13.01.2022 14:15:00,101,405,406,405
13.01.2022 14:30:00,101,407,407,406
13.01.2022 14:45:00,101,408,408,407
13.01.2022 15:00:00,101,408,408,407
13.01.2022 15:15:00,101,408,408,406
13.01.2022 15:30:00,101,408,408,407
