"Time","Luftdruck in hPa","Globalstrahlung (SDE11) in W/m²","Direktstrahlung (SDE11) in W/m²","Globalstrahlung (CMP3) in W/m²"
04.08.2022 11:15:00,1008,600,419,589
04.08.2022 11:30:00,1009,629,462,618
04.08.2022 11:45:00,1008,561,382,557
04.08.2022 12:00:00,1009,691,523,684
04.08.2022 12:15:00,1008,524,326,518
04.08.2022 12:30:00,1009,777,582,760
04.08.2022 12:45:00,1009,801,566,789
04.08.2022 13:00:00,1009,862,614,873
04.08.2022 13:15:00,1009,580,343,560
04.08.2022 13:30:00,1009,657,413,634
04.08.2022 13:45:00,1009,556,307,526
04.08.2022 14:00:00,1009,520,251,425
04.08.2022 14:15:00,1010,278,95.0,270
04.08.2022 14:30:00,1010,270,90.5,254
04.08.2022 14:45:00,1010,319,107,295
04.08.2022 15:00:00,1010,241,81.0,227
04.08.2022 15:15:00,1010,82.4,25.4,80.5
04.08.2022 15:30:00,1011,128,40.3,121
04.08.2022 15:45:00,1010,451,233,408
04.08.2022 16:00:00,1010,547,326,524
04.08.2022 16:15:00,1010,703,527,647
04.08.2022 16:30:00,1010,696,589,646
04.08.2022 16:45:00,1010,632,511,592
04.08.2022 17:00:00,1010,559,447,524
04.08.2022 17:15:00,1010,584,474,549
04.08.2022 17:30:00,1010,557,430,527
04.08.2022 17:45:00,1010,372,280,357
04.08.2022 18:00:00,1010,305,207,303
04.08.2022 18:15:00,1010,392,236,370
04.08.2022 18:30:00,1010,328,188,318
04.08.2022 18:45:00,1011,218,103,216
04.08.2022 19:00:00,1011,184,99.1,185
04.08.2022 19:15:00,1011,230,152,224
04.08.2022 19:30:00,1011,145,69.9,145
04.08.2022 19:45:00,1011,108,46.3,109
04.08.2022 20:00:00,1011,96.6,37.8,98.4
04.08.2022 20:15:00,1011,100,41.1,103
04.08.2022 20:30:00,1011,60.6,26.7,60.5
04.08.2022 20:45:00,1011,31.2,11.8,29.3
04.08.2022 21:00:00,1011,7.10,-0.207,4.48
04.08.2022 21:15:00,1012,3.63,-1.58,-0.937
04.08.2022 21:30:00,1012,2.14,-2.13,-3.51
04.08.2022 21:45:00,1012,1.31,-2.42,-3.96
04.08.2022 22:00:00,1012,1.18,-2.53,-3.43
04.08.2022 22:15:00,1012,1.15,-2.58,-4.11
04.08.2022 22:30:00,1012,1.10,-2.63,-3.65
04.08.2022 22:45:00,1012,1.09,-2.64,-3.65
04.08.2022 23:00:00,1012,1.11,-2.67,-3.88
04.08.2022 23:15:00,1012,1.09,-2.72,-3.56
04.08.2022 23:30:00,1012,1.08,-2.72,-1.71
04.08.2022 23:45:00,1012,1.11,-2.72,-3.23
05.08.2022 00:00:00,1012,1.06,-2.79,-3.52
05.08.2022 00:15:00,1012,1.05,-2.76,-2.71
05.08.2022 00:30:00,1012,1.07,-2.77,-2.96
05.08.2022 00:45:00,1012,1.06,-2.78,-3.13
05.08.2022 01:00:00,1013,1.04,-2.82,-2.14
05.08.2022 01:15:00,1013,1.08,-2.74,-1.51
05.08.2022 01:30:00,1013,1.08,-2.70,-1.28
05.08.2022 01:45:00,1013,1.09,-2.72,-1.62
05.08.2022 02:00:00,1012,1.09,-2.72,-1.16
05.08.2022 02:15:00,1012,1.12,-2.72,-1.30
05.08.2022 02:30:00,1012,1.11,-2.76,-1.34
05.08.2022 02:45:00,1011,1.07,-2.79,-1.85
05.08.2022 03:00:00,1011,1.10,-2.75,-2.20
05.08.2022 03:15:00,1012,1.10,-2.72,-1.13
05.08.2022 03:30:00,1012,1.11,-2.69,-1.32
05.08.2022 03:45:00,1012,1.05,-2.68,-1.39
05.08.2022 04:00:00,1012,1.09,-2.73,-1.37
05.08.2022 04:15:00,1012,1.11,-2.70,-1.57
05.08.2022 04:30:00,1012,1.10,-2.70,-1.68
05.08.2022 04:45:00,1012,1.07,-2.71,-1.46
05.08.2022 05:00:00,1012,1.08,-2.73,-2.30
05.08.2022 05:15:00,1012,1.13,-2.75,-2.09
05.08.2022 05:30:00,1012,1.41,-2.69,-2.04
05.08.2022 05:45:00,1012,2.55,-2.42,-0.734
05.08.2022 06:00:00,1012,10.0,-0.0199,8.13
05.08.2022 06:15:00,1012,17.4,2.37,15.5
05.08.2022 06:30:00,1012,21.2,3.72,19.7
05.08.2022 06:45:00,1012,26.0,5.36,24.5
05.08.2022 07:00:00,1012,29.2,6.55,28.7
05.08.2022 07:15:00,1012,39.5,9.92,39.9
05.08.2022 07:30:00,1012,60.1,15.9,59.7
05.08.2022 07:45:00,1012,92.3,27.6,91.7
05.08.2022 08:00:00,1012,103,40.0,104
05.08.2022 08:15:00,1012,102,59.3,104
05.08.2022 08:30:00,1012,178,116,171
05.08.2022 08:45:00,1012,296,220,276
05.08.2022 09:00:00,1012,394,313,372
05.08.2022 09:15:00,1013,277,191,272
05.08.2022 09:30:00,1013,226,87.7,216
05.08.2022 09:45:00,1013,290,116,273
05.08.2022 10:00:00,1013,368,162,345
05.08.2022 10:15:00,1013,140,50.8,128
05.08.2022 10:30:00,1013,348,196,322
05.08.2022 10:45:00,1013,403,232,382
05.08.2022 11:00:00,1013,277,100,269
05.08.2022 11:15:00,1013,124,45.8,115
05.08.2022 11:30:00,1013,50.6,17.4,53.0
05.08.2022 11:45:00,1013,292,120,271
05.08.2022 12:00:00,1013,394,167,377
05.08.2022 12:15:00,1013,411,225,394
05.08.2022 12:30:00,1013,656,464,624
05.08.2022 12:45:00,1013,692,532,666
05.08.2022 13:00:00,1013,857,712,814
05.08.2022 13:15:00,1014,937,802,885
05.08.2022 13:30:00,1014,958,831,884
05.08.2022 13:45:00,1014,638,464,604
05.08.2022 14:00:00,1014,661,464,627
05.08.2022 14:15:00,1015,738,507,692
05.08.2022 14:30:00,1015,992,832,910
05.08.2022 14:45:00,1015,958,852,870
05.08.2022 15:00:00,1015,824,673,754
05.08.2022 15:15:00,1016,861,722,787
05.08.2022 15:30:00,1016,713,567,665
05.08.2022 15:45:00,1016,465,229,434
05.08.2022 16:00:00,1016,502,303,470
05.08.2022 16:15:00,1016,639,458,580
05.08.2022 16:30:00,1016,392,181,360
05.08.2022 16:45:00,1017,503,348,458
05.08.2022 17:00:00,1017,706,602,645
05.08.2022 17:15:00,1017,596,511,549
05.08.2022 17:30:00,1017,588,509,540
05.08.2022 17:45:00,1017,543,477,501
05.08.2022 18:00:00,1017,496,441,460
05.08.2022 18:15:00,1017,448,396,419
05.08.2022 18:30:00,1017,400,347,377
05.08.2022 18:45:00,1017,350,293,334
05.08.2022 19:00:00,1017,282,223,274
05.08.2022 19:15:00,1017,207,146,203
05.08.2022 19:30:00,1017,202,135,202
05.08.2022 19:45:00,1018,151,89.3,155
05.08.2022 20:00:00,1018,107,51.7,115
05.08.2022 20:15:00,1018,42.8,16.5,48.8
05.08.2022 20:30:00,1018,23.5,6.82,25.0
05.08.2022 20:45:00,1018,13.7,3.78,10.7
05.08.2022 21:00:00,1018,12.8,5.35,6.73
05.08.2022 21:15:00,1018,3.97,-2.08,0.847
05.08.2022 21:30:00,1019,2.03,-2.68,-3.09
05.08.2022 21:45:00,1019,1.13,-3.02,-4.60
05.08.2022 22:00:00,1019,0.931,-3.11,-4.02
05.08.2022 22:15:00,1019,0.918,-3.14,-3.17
05.08.2022 22:30:00,1019,0.882,-3.17,-3.02
05.08.2022 22:45:00,1019,0.891,-3.21,-3.40
05.08.2022 23:00:00,1019,0.868,-3.29,-5.28
05.08.2022 23:15:00,1020,0.827,-3.38,-4.78
05.08.2022 23:30:00,1020,0.835,-3.38,-3.91
05.08.2022 23:45:00,1020,0.850,-3.33,-2.12
06.08.2022 00:00:00,1020,0.882,-3.28,-3.62
06.08.2022 00:15:00,1020,0.845,-3.32,-4.46
06.08.2022 00:30:00,1020,0.807,-3.42,-4.86
06.08.2022 00:45:00,1020,0.819,-3.52,-4.98
06.08.2022 01:00:00,1020,0.762,-3.55,-4.89
06.08.2022 01:15:00,1020,0.777,-3.55,-3.90
06.08.2022 01:30:00,1021,0.763,-3.53,-4.97
06.08.2022 01:45:00,1021,0.718,-3.63,-4.75
06.08.2022 02:00:00,1021,0.712,-3.63,-4.31
06.08.2022 02:15:00,1021,0.751,-3.64,-4.35
06.08.2022 02:30:00,1021,0.743,-3.58,-4.23
06.08.2022 02:45:00,1021,0.737,-3.56,-4.42
06.08.2022 03:00:00,1021,0.750,-3.58,-4.40
06.08.2022 03:15:00,1021,0.731,-3.64,-3.90
06.08.2022 03:30:00,1021,0.691,-3.65,-3.94
06.08.2022 03:45:00,1021,0.712,-3.71,-4.83
06.08.2022 04:00:00,1022,0.682,-3.81,-4.59
06.08.2022 04:15:00,1022,0.638,-3.81,-4.55
06.08.2022 04:30:00,1022,0.627,-3.84,-4.11
06.08.2022 04:45:00,1022,0.646,-3.89,-4.71
06.08.2022 05:00:00,1022,0.637,-3.94,-3.82
06.08.2022 05:15:00,1022,0.758,-3.85,-3.58
06.08.2022 05:30:00,1022,1.57,-3.60,-3.09
06.08.2022 05:45:00,1022,3.56,-3.02,-0.754
06.08.2022 06:00:00,1022,6.32,-2.17,3.75
06.08.2022 06:15:00,1022,21.3,9.00,14.1
06.08.2022 06:30:00,1022,22.4,6.36,20.5
06.08.2022 06:45:00,1022,56.3,16.7,55.6
06.08.2022 07:00:00,1023,89.0,29.7,83.5
06.08.2022 07:15:00,1023,112,49.7,108
06.08.2022 07:30:00,1023,287,151,256
06.08.2022 07:45:00,1023,255,181,233
06.08.2022 08:00:00,1023,313,230,285
06.08.2022 08:15:00,1023,440,289,399
06.08.2022 08:30:00,1023,432,317,395
06.08.2022 08:45:00,1023,497,380,461
06.08.2022 09:00:00,1023,314,247,300
06.08.2022 09:15:00,1024,507,432,483
06.08.2022 09:30:00,1024,500,406,478
06.08.2022 09:45:00,1024,588,399,566
06.08.2022 10:00:00,1024,378,195,352
06.08.2022 10:15:00,1024,307,156,289
06.08.2022 10:30:00,1024,757,620,695
06.08.2022 10:45:00,1024,565,414,537
06.08.2022 11:00:00,1024,410,282,376
06.08.2022 11:15:00,1024,789,585,757
06.08.2022 11:30:00,1024,637,489,592
06.08.2022 11:45:00,1024,387,218,371
06.08.2022 12:00:00,1025,486,306,455
06.08.2022 12:15:00,1025,422,221,405
06.08.2022 12:30:00,1025,352,154,335
06.08.2022 12:45:00,1025,436,219,412
06.08.2022 13:00:00,1025,659,452,624
06.08.2022 13:15:00,1025,603,424,565
06.08.2022 13:30:00,1025,783,597,720
06.08.2022 13:45:00,1025,868,693,810
06.08.2022 14:00:00,1025,1017,866,950
06.08.2022 14:15:00,1024,862,713,808
06.08.2022 14:30:00,1024,655,510,605
06.08.2022 14:45:00,1024,957,819,884
06.08.2022 15:00:00,1024,920,794,846
06.08.2022 15:15:00,1024,808,688,733
06.08.2022 15:30:00,1024,797,699,719
06.08.2022 15:45:00,1024,721,636,648
06.08.2022 16:00:00,1024,770,680,683
06.08.2022 16:15:00,1024,712,611,635
06.08.2022 16:30:00,1024,750,662,676
06.08.2022 16:45:00,1024,728,641,667
06.08.2022 17:00:00,1024,649,570,600
06.08.2022 17:15:00,1024,614,532,567
06.08.2022 17:30:00,1024,573,493,530
06.08.2022 17:45:00,1024,531,465,492
06.08.2022 18:00:00,1024,484,427,451
06.08.2022 18:15:00,1024,435,383,408
06.08.2022 18:30:00,1024,384,333,362
06.08.2022 18:45:00,1024,336,281,319
06.08.2022 19:00:00,1024,265,210,255
06.08.2022 19:15:00,1024,226,168,220
06.08.2022 19:30:00,1024,189,127,187
06.08.2022 19:45:00,1024,106,59.3,110
06.08.2022 20:00:00,1024,73.1,34.0,78.2
06.08.2022 20:15:00,1024,46.0,17.8,49.6
06.08.2022 20:30:00,1024,37.9,15.2,37.7
06.08.2022 20:45:00,1024,25.8,9.95,21.4
06.08.2022 21:00:00,1024,13.0,4.10,6.78
06.08.2022 21:15:00,1024,3.05,-2.36,-2.64
06.08.2022 21:30:00,1024,1.42,-2.93,-4.66
06.08.2022 21:45:00,1024,0.981,-3.16,-4.71
06.08.2022 22:00:00,1024,0.901,-3.22,-5.18
06.08.2022 22:15:00,1024,0.865,-3.30,-4.97
06.08.2022 22:30:00,1024,0.859,-3.31,-4.83
06.08.2022 22:45:00,1024,0.835,-3.34,-4.72
06.08.2022 23:00:00,1024,0.828,-3.39,-5.26
06.08.2022 23:15:00,1024,0.843,-3.41,-4.44
06.08.2022 23:30:00,1024,0.813,-3.42,-4.47
06.08.2022 23:45:00,1024,0.811,-3.44,-4.87
07.08.2022 00:00:00,1024,0.794,-3.47,-4.25
07.08.2022 00:15:00,1024,0.816,-3.41,-4.31
07.08.2022 00:30:00,1024,0.805,-3.41,-5.01
07.08.2022 00:45:00,1024,0.770,-3.46,-4.63
07.08.2022 01:00:00,1024,0.772,-3.57,-5.00
07.08.2022 01:15:00,1024,0.705,-3.66,-4.61
07.08.2022 01:30:00,1024,0.689,-3.68,-4.50
07.08.2022 01:45:00,1024,0.705,-3.73,-4.22
07.08.2022 02:00:00,1024,0.711,-3.69,-4.01
07.08.2022 02:15:00,1024,0.733,-3.68,-4.28
07.08.2022 02:30:00,1024,0.707,-3.66,-4.16
07.08.2022 02:45:00,1023,0.677,-3.67,-4.04
07.08.2022 03:00:00,1023,0.747,-3.64,-4.15
07.08.2022 03:15:00,1023,0.706,-3.67,-4.46
07.08.2022 03:30:00,1023,0.700,-3.72,-4.08
07.08.2022 03:45:00,1023,0.698,-3.70,-3.91
07.08.2022 04:00:00,1023,0.697,-3.72,-4.13
07.08.2022 04:15:00,1023,0.682,-3.73,-4.06
07.08.2022 04:30:00,1023,0.701,-3.72,-3.96
07.08.2022 04:45:00,1023,0.693,-3.75,-4.20
07.08.2022 05:00:00,1023,0.670,-3.80,-4.24
07.08.2022 05:15:00,1023,0.742,-3.78,-3.75
07.08.2022 05:30:00,1023,1.28,-3.70,-0.960
07.08.2022 05:45:00,1023,3.27,-3.05,1.69
07.08.2022 06:00:00,1023,12.2,2.94,5.24
07.08.2022 06:15:00,1023,35.7,21.8,19.6
07.08.2022 06:30:00,1023,48.6,23.8,39.8
07.08.2022 06:45:00,1023,68.6,27.4,66.6
07.08.2022 07:00:00,1023,100.0,45.7,98.0
07.08.2022 07:15:00,1023,139,80.1,132
07.08.2022 07:30:00,1023,192,125,178
07.08.2022 07:45:00,1023,231,167,210
07.08.2022 08:00:00,1023,274,212,248
07.08.2022 08:15:00,1023,321,260,291
07.08.2022 08:30:00,1023,368,303,332
07.08.2022 08:45:00,1023,412,341,377
07.08.2022 09:00:00,1023,447,377,418
07.08.2022 09:15:00,1023,481,411,456
07.08.2022 09:30:00,1023,526,452,497
07.08.2022 09:45:00,1023,571,490,536
07.08.2022 10:00:00,1023,620,522,575
07.08.2022 10:15:00,1023,667,563,612
07.08.2022 10:30:00,1023,700,598,646
07.08.2022 10:45:00,1023,733,626,681
07.08.2022 11:00:00,1023,792,655,746
07.08.2022 11:15:00,1023,763,637,722
07.08.2022 11:30:00,1023,821,690,772
07.08.2022 11:45:00,1023,763,585,727
07.08.2022 12:00:00,1023,726,468,698
07.08.2022 12:15:00,1023,554,323,526
07.08.2022 12:30:00,1022,686,484,645
07.08.2022 12:45:00,1022,871,740,835
07.08.2022 13:00:00,1022,910,780,864
07.08.2022 13:15:00,1022,939,827,870
07.08.2022 13:30:00,1022,733,606,683
07.08.2022 13:45:00,1022,943,806,860
07.08.2022 14:00:00,1022,956,849,872
07.08.2022 14:15:00,1022,954,842,881
07.08.2022 14:30:00,1022,924,783,852
07.08.2022 14:45:00,1022,629,513,582
07.08.2022 15:00:00,1021,492,372,459
07.08.2022 15:15:00,1021,860,700,793
07.08.2022 15:30:00,1021,882,767,816
07.08.2022 15:45:00,1021,661,561,615
07.08.2022 16:00:00,1021,810,714,735
07.08.2022 16:15:00,1021,766,670,701
07.08.2022 16:30:00,1021,735,646,682
07.08.2022 16:45:00,1021,688,604,643
07.08.2022 17:00:00,1021,586,488,546
07.08.2022 17:15:00,1021,623,527,586
07.08.2022 17:30:00,1021,565,484,531
07.08.2022 17:45:00,1021,477,406,449
07.08.2022 18:00:00,1021,372,306,356
07.08.2022 18:15:00,1021,412,314,387
07.08.2022 18:30:00,1021,382,297,367
07.08.2022 18:45:00,1021,338,267,325
07.08.2022 19:00:00,1021,223,158,223
07.08.2022 19:15:00,1021,195,116,195
07.08.2022 19:30:00,1021,152,85.6,155
07.08.2022 19:45:00,1021,132,71.8,137
07.08.2022 20:00:00,1021,92.0,42.8,97.5
07.08.2022 20:15:00,1021,63.3,29.2,66.7
07.08.2022 20:30:00,1021,43.7,23.0,41.2
07.08.2022 20:45:00,1021,28.9,17.3,19.6
07.08.2022 21:00:00,1021,12.7,5.58,4.00
07.08.2022 21:15:00,1021,2.95,-2.19,-2.54
07.08.2022 21:30:00,1021,1.45,-2.67,-4.38
07.08.2022 21:45:00,1021,1.09,-2.85,-4.55
07.08.2022 22:00:00,1021,1.01,-2.94,-4.63
07.08.2022 22:15:00,1021,0.988,-3.00,-4.48
07.08.2022 22:30:00,1021,0.955,-3.04,-4.64
07.08.2022 22:45:00,1021,0.941,-3.11,-4.36
07.08.2022 23:00:00,1021,0.922,-3.14,-4.04
07.08.2022 23:15:00,1021,0.919,-3.14,-3.96
07.08.2022 23:30:00,1021,0.892,-3.20,-4.17
07.08.2022 23:45:00,1021,0.892,-3.22,-4.22
08.08.2022 00:00:00,1021,0.874,-3.27,-4.53
08.08.2022 00:15:00,1022,0.830,-3.36,-4.36
08.08.2022 00:30:00,1022,0.825,-3.39,-3.89
08.08.2022 00:45:00,1022,0.828,-3.37,-3.44
08.08.2022 01:00:00,1022,0.813,-3.33,-4.43
08.08.2022 01:15:00,1022,0.786,-3.37,-4.35
08.08.2022 01:30:00,1022,0.808,-3.39,-4.24
08.08.2022 01:45:00,1022,0.808,-3.45,-4.03
08.08.2022 02:00:00,1022,0.797,-3.44,-3.72
08.08.2022 02:15:00,1022,0.770,-3.45,-4.01
08.08.2022 02:30:00,1022,0.790,-3.47,-3.90
08.08.2022 02:45:00,1022,0.792,-3.44,-3.75
08.08.2022 03:00:00,1022,0.805,-3.43,-3.94
08.08.2022 03:15:00,1022,0.802,-3.44,-3.57
08.08.2022 03:30:00,1021,0.788,-3.41,-3.72
08.08.2022 03:45:00,1021,0.809,-3.41,-4.01
08.08.2022 04:00:00,1022,0.796,-3.45,-2.97
08.08.2022 04:15:00,1022,0.813,-3.40,-1.17
08.08.2022 04:30:00,1022,0.830,-3.32,-0.520
08.08.2022 04:45:00,1022,0.869,-3.27,-0.647
08.08.2022 05:00:00,1022,0.902,-3.16,-0.753
08.08.2022 05:15:00,1022,0.962,-3.14,-0.922
08.08.2022 05:30:00,1022,1.60,-2.96,-0.657
08.08.2022 05:45:00,1022,4.78,-1.97,2.64
08.08.2022 06:00:00,1022,9.24,-0.275,7.52
08.08.2022 06:15:00,1022,19.2,3.23,17.7
08.08.2022 06:30:00,1022,30.7,8.61,29.4
08.08.2022 06:45:00,1022,40.9,11.8,42.5
08.08.2022 07:00:00,1022,42.7,12.2,46.2
08.08.2022 07:15:00,1022,58.0,20.1,63.1
08.08.2022 07:30:00,1022,98.1,33.1,98.5
08.08.2022 07:45:00,1022,128,50.5,123
08.08.2022 08:00:00,1022,98.4,30.8,97.9
08.08.2022 08:15:00,1022,90.0,29.1,88.5
08.08.2022 08:30:00,1022,76.5,23.8,75.4
08.08.2022 08:45:00,1023,116,38.2,114
08.08.2022 09:00:00,1023,115,41.9,108
08.08.2022 09:15:00,1023,84.0,25.2,77.7
08.08.2022 09:30:00,1023,86.7,25.2,81.8
08.08.2022 09:45:00,1023,123,37.8,113
08.08.2022 10:00:00,1023,129,40.5,118
08.08.2022 10:15:00,1023,137,43.9,124
08.08.2022 10:30:00,1023,145,45.2,132
08.08.2022 10:45:00,1023,163,50.1,149
08.08.2022 11:00:00,1023,214,66.6,195
08.08.2022 11:15:00,1023,266,88.3,245
08.08.2022 11:30:00,1023,289,98.8,266
08.08.2022 11:45:00,1023,310,108,291
08.08.2022 12:00:00,1023,302,107,276
08.08.2022 12:15:00,1023,291,98.0,272
08.08.2022 12:30:00,1023,306,104,295
08.08.2022 12:45:00,1023,344,108,323
08.08.2022 13:00:00,1023,358,112,338
08.08.2022 13:15:00,1023,437,145,415
08.08.2022 13:30:00,1023,377,127,362
08.08.2022 13:45:00,1023,266,87.4,251
08.08.2022 14:00:00,1023,336,112,310
08.08.2022 14:15:00,1023,459,178,429
08.08.2022 14:30:00,1023,648,339,608
08.08.2022 14:45:00,1023,830,548,801
08.08.2022 15:00:00,1023,591,358,571
08.08.2022 15:15:00,1023,842,661,795
08.08.2022 15:30:00,1023,589,413,549
08.08.2022 15:45:00,1023,701,538,641
08.08.2022 16:00:00,1023,440,276,417
08.08.2022 16:15:00,1023,587,355,550
08.08.2022 16:30:00,1023,143,51.2,134
08.08.2022 16:45:00,1023,124,37.1,121
08.08.2022 17:00:00,1023,261,97.4,251
08.08.2022 17:15:00,1023,267,165,256
08.08.2022 17:30:00,1023,535,450,498
08.08.2022 17:45:00,1023,383,327,363
08.08.2022 18:00:00,1023,493,422,463
08.08.2022 18:15:00,1023,486,391,461
08.08.2022 18:30:00,1023,403,341,383
08.08.2022 18:45:00,1023,329,275,317
08.08.2022 19:00:00,1023,281,225,274
08.08.2022 19:15:00,1023,216,163,215
08.08.2022 19:30:00,1024,162,107,166
08.08.2022 19:45:00,1024,137,80.7,145
08.08.2022 20:00:00,1024,99.8,50.4,108
08.08.2022 20:15:00,1024,72.2,39.7,74.4
08.08.2022 20:30:00,1024,56.4,39.4,45.7
08.08.2022 20:45:00,1024,38.0,30.1,20.9
08.08.2022 21:00:00,1024,15.3,8.83,5.48
08.08.2022 21:15:00,1024,3.49,-1.87,-1.50
08.08.2022 21:30:00,1025,1.56,-2.53,-4.18
08.08.2022 21:45:00,1025,1.10,-2.74,-4.74
08.08.2022 22:00:00,1025,1.04,-2.83,-4.67
08.08.2022 22:15:00,1025,1.00,-2.90,-4.75
08.08.2022 22:30:00,1025,0.967,-3.01,-4.53
08.08.2022 22:45:00,1025,0.968,-3.02,-4.40
08.08.2022 23:00:00,1025,0.936,-3.04,-4.44
08.08.2022 23:15:00,1025,0.932,-3.13,-4.48
08.08.2022 23:30:00,1025,0.893,-3.17,-4.51
08.08.2022 23:45:00,1025,0.878,-3.21,-4.55
09.08.2022 00:00:00,1025,0.865,-3.24,-4.45
09.08.2022 00:15:00,1025,0.857,-3.27,-4.25
09.08.2022 00:30:00,1025,0.875,-3.33,-4.33
09.08.2022 00:45:00,1025,0.846,-3.30,-4.17
09.08.2022 01:00:00,1025,0.808,-3.37,-4.43
09.08.2022 01:15:00,1025,0.780,-3.46,-4.20
09.08.2022 01:30:00,1025,0.764,-3.50,-3.88
09.08.2022 01:45:00,1025,0.746,-3.53,-4.45
09.08.2022 02:00:00,1025,0.739,-3.59,-3.58
09.08.2022 02:15:00,1025,0.734,-3.58,-3.51
09.08.2022 02:30:00,1025,0.761,-3.55,-3.37
09.08.2022 02:45:00,1025,0.802,-3.51,-4.11
09.08.2022 03:00:00,1025,0.761,-3.52,-3.78
09.08.2022 03:15:00,1025,0.780,-3.55,-3.71
09.08.2022 03:30:00,1025,0.743,-3.55,-3.75
09.08.2022 03:45:00,1025,0.740,-3.58,-3.69
09.08.2022 04:00:00,1025,0.710,-3.66,-4.15
09.08.2022 04:15:00,1025,0.697,-3.72,-3.46
09.08.2022 04:30:00,1025,0.664,-3.73,-3.10
09.08.2022 04:45:00,1025,0.736,-3.71,-3.13
09.08.2022 05:00:00,1025,0.685,-3.74,-3.49
09.08.2022 05:15:00,1025,0.773,-3.73,-2.61
09.08.2022 05:30:00,1025,1.21,-3.55,-2.08
09.08.2022 05:45:00,1025,2.81,-3.07,-0.599
09.08.2022 06:00:00,1025,8.75,-0.345,5.04
09.08.2022 06:15:00,1025,31.4,13.8,20.7
09.08.2022 06:30:00,1025,47.8,19.4,40.3
09.08.2022 06:45:00,1025,68.2,22.9,63.8
09.08.2022 07:00:00,1026,95.6,37.2,96.9
09.08.2022 07:15:00,1026,58.5,26.3,66.7
09.08.2022 07:30:00,1026,147,93.8,146
09.08.2022 07:45:00,1026,252,193,213
09.08.2022 08:00:00,1026,276,216,241
09.08.2022 08:15:00,1026,318,261,284
09.08.2022 08:30:00,1026,363,305,328
09.08.2022 08:45:00,1026,402,339,370
09.08.2022 09:00:00,1026,443,373,418
09.08.2022 09:15:00,1026,458,377,442
09.08.2022 09:30:00,1027,446,362,434
09.08.2022 09:45:00,1026,351,255,339
09.08.2022 10:00:00,1026,649,472,619
09.08.2022 10:15:00,1026,517,319,485
09.08.2022 10:30:00,1027,749,576,723
09.08.2022 10:45:00,1027,873,638,854
09.08.2022 11:00:00,1027,718,525,703
09.08.2022 11:15:00,1026,771,552,743
09.08.2022 11:30:00,1026,824,594,806
09.08.2022 11:45:00,1026,916,747,892
09.08.2022 12:00:00,1026,694,580,660
09.08.2022 12:15:00,1026,873,761,837
09.08.2022 12:30:00,1026,864,774,837
09.08.2022 12:45:00,1026,883,774,856
09.08.2022 13:00:00,1026,914,789,882
09.08.2022 13:15:00,1026,897,789,857
09.08.2022 13:30:00,1026,732,606,690
09.08.2022 13:45:00,1026,916,779,856
09.08.2022 14:00:00,1026,860,744,808
09.08.2022 14:15:00,1026,921,838,851
09.08.2022 14:30:00,1026,907,815,834
09.08.2022 14:45:00,1026,895,824,820
09.08.2022 15:00:00,1026,881,812,803
09.08.2022 15:15:00,1026,864,780,783
09.08.2022 15:30:00,1026,847,772,761
09.08.2022 15:45:00,1026,823,764,734
09.08.2022 16:00:00,1026,791,730,705
09.08.2022 16:15:00,1026,756,683,677
09.08.2022 16:30:00,1026,714,646,647
09.08.2022 16:45:00,1026,665,610,610
09.08.2022 17:00:00,1026,628,576,579
09.08.2022 17:15:00,1026,585,528,541
09.08.2022 17:30:00,1026,543,482,505
09.08.2022 17:45:00,1026,477,423,445
09.08.2022 18:00:00,1026,465,416,437
09.08.2022 18:15:00,1026,414,374,393
09.08.2022 18:30:00,1026,362,323,347
09.08.2022 18:45:00,1026,310,267,302
09.08.2022 19:00:00,1026,270,221,267
09.08.2022 19:15:00,1026,224,173,226
09.08.2022 19:30:00,1026,178,121,184
09.08.2022 19:45:00,1026,135,80.0,143
09.08.2022 20:00:00,1026,97.7,49.9,107
09.08.2022 20:15:00,1025,73.5,42.9,73.7
09.08.2022 20:30:00,1025,49.8,35.9,39.0
09.08.2022 20:45:00,1025,24.5,17.8,12.9
09.08.2022 21:00:00,1025,6.58,0.819,0.939
09.08.2022 21:15:00,1026,2.22,-2.16,-2.92
09.08.2022 21:30:00,1026,1.42,-2.48,-4.08
09.08.2022 21:45:00,1026,1.14,-2.62,-4.43
09.08.2022 22:00:00,1026,1.08,-2.74,-4.40
09.08.2022 22:15:00,1026,1.06,-2.79,-4.38
09.08.2022 22:30:00,1026,1.03,-2.84,-4.20
09.08.2022 22:45:00,1026,1.03,-2.89,-4.36
09.08.2022 23:00:00,1026,1.01,-2.92,-4.43
09.08.2022 23:15:00,1026,1.01,-2.95,-4.49
09.08.2022 23:30:00,1026,0.967,-2.98,-4.46
09.08.2022 23:45:00,1026,0.977,-3.03,-4.27
10.08.2022 00:00:00,1026,0.937,-3.09,-4.17
10.08.2022 00:15:00,1026,0.931,-3.12,-4.03
10.08.2022 00:30:00,1026,0.925,-3.16,-4.13
10.08.2022 00:45:00,1026,0.895,-3.21,-3.97
10.08.2022 01:00:00,1026,0.853,-3.23,-3.80
10.08.2022 01:15:00,1026,0.884,-3.28,-3.81
10.08.2022 01:30:00,1025,0.858,-3.25,-3.79
10.08.2022 01:45:00,1025,0.882,-3.23,-3.80
10.08.2022 02:00:00,1025,0.871,-3.24,-3.93
