"Time","rel. Luftfeuchtigkeit in %","Temperatur in °C","PV-Modultemperatur in °C"
25.02.2022 03:15:00,100,4.57,3.03
25.02.2022 03:30:00,100,4.66,3.18
25.02.2022 03:45:00,100,4.57,2.35
25.02.2022 04:00:00,100,4.50,2.72
25.02.2022 04:15:00,100,4.43,2.26
25.02.2022 04:30:00,100,4.25,1.64
25.02.2022 04:45:00,100,4.09,1.58
25.02.2022 05:00:00,100,4.05,2.14
25.02.2022 05:15:00,100,3.99,2.16
25.02.2022 05:30:00,100,3.91,2.07
25.02.2022 05:45:00,100,3.94,1.97
25.02.2022 06:00:00,100,3.93,2.01
25.02.2022 06:15:00,100,3.89,1.70
25.02.2022 06:30:00,100,3.90,1.90
25.02.2022 06:45:00,100,4.05,2.38
25.02.2022 07:00:00,100,4.22,2.56
25.02.2022 07:15:00,100,4.38,3.08
25.02.2022 07:30:00,100,4.17,2.97
25.02.2022 07:45:00,100,3.63,2.77
25.02.2022 08:00:00,100,3.28,2.50
25.02.2022 08:15:00,100,3.57,2.52
25.02.2022 08:30:00,100,3.78,3.00
25.02.2022 08:45:00,100,4.08,4.85
25.02.2022 09:00:00,100,4.39,6.99
25.02.2022 09:15:00,100,4.91,10.9
25.02.2022 09:30:00,100,5.34,12.1
25.02.2022 09:45:00,100,5.03,5.56
25.02.2022 10:00:00,100,4.85,4.41
25.02.2022 10:15:00,100,5.24,6.28
25.02.2022 10:30:00,100,5.07,6.05
25.02.2022 10:45:00,100,3.08,2.00
25.02.2022 11:00:00,100,2.68,2.65
25.02.2022 11:15:00,100,3.95,6.15
25.02.2022 11:30:00,100,5.36,13.2
25.02.2022 11:45:00,100,5.68,11.5
25.02.2022 12:00:00,100,5.29,7.56
25.02.2022 12:15:00,100,4.30,6.12
25.02.2022 12:30:00,100,4.04,4.76
25.02.2022 12:45:00,100,4.72,6.13
25.02.2022 13:00:00,100,4.95,7.50
25.02.2022 13:15:00,100,5.23,9.14
25.02.2022 13:30:00,100,4.78,4.94
25.02.2022 13:45:00,100,4.62,4.83
25.02.2022 14:00:00,100,4.22,4.72
25.02.2022 14:15:00,100,4.27,4.85
25.02.2022 14:30:00,100,4.92,5.73
25.02.2022 14:45:00,100,5.30,6.51
25.02.2022 15:00:00,100,5.40,5.99
25.02.2022 15:15:00,100,5.16,5.70
25.02.2022 15:30:00,100,5.98,9.27
25.02.2022 15:45:00,100,6.49,13.4
25.02.2022 16:00:00,100,6.51,12.8
25.02.2022 16:15:00,100,6.55,11.4
25.02.2022 16:30:00,100,6.31,8.48
25.02.2022 16:45:00,100,5.99,6.77
25.02.2022 17:00:00,100,5.86,5.98
25.02.2022 17:15:00,100,5.73,5.05
25.02.2022 17:30:00,100,5.63,3.87
25.02.2022 17:45:00,100,5.54,3.33
25.02.2022 18:00:00,100,5.51,3.04
25.02.2022 18:15:00,100,5.54,2.82
25.02.2022 18:30:00,100,5.47,2.34
25.02.2022 18:45:00,100,5.25,3.02
25.02.2022 19:00:00,100,4.81,1.75
25.02.2022 19:15:00,100,4.77,1.15
25.02.2022 19:30:00,100,4.91,1.27
25.02.2022 19:45:00,100,4.82,1.68
25.02.2022 20:00:00,100,5.00,2.25
25.02.2022 20:15:00,100,5.15,1.78
25.02.2022 20:30:00,100,5.03,1.45
25.02.2022 20:45:00,100,4.97,1.30
25.02.2022 21:00:00,100,4.96,1.13
25.02.2022 21:15:00,100,4.94,0.910
25.02.2022 21:30:00,100,4.99,0.853
25.02.2022 21:45:00,100,4.89,0.739
25.02.2022 22:00:00,100,4.84,0.748
25.02.2022 22:15:00,100,4.80,0.827
25.02.2022 22:30:00,100,4.77,0.753
25.02.2022 22:45:00,100,4.80,0.783
25.02.2022 23:00:00,100,4.79,0.842
25.02.2022 23:15:00,100,4.69,0.792
25.02.2022 23:30:00,100,4.63,0.638
25.02.2022 23:45:00,100,4.56,0.358
26.02.2022 00:00:00,100,4.48,0.324
26.02.2022 00:15:00,100,4.30,0.0719
26.02.2022 00:30:00,100,4.15,-0.0785
26.02.2022 00:45:00,100,3.98,-0.320
26.02.2022 01:00:00,100,3.74,-0.548
26.02.2022 01:15:00,100,3.64,-0.447
26.02.2022 01:30:00,100,3.59,-0.622
26.02.2022 01:45:00,100,3.54,-0.746
26.02.2022 02:00:00,100,3.52,-0.807
26.02.2022 02:15:00,100,3.57,-0.909
26.02.2022 02:30:00,100,3.57,-0.856
26.02.2022 02:45:00,100,3.43,-0.964
26.02.2022 03:00:00,100,3.22,-0.958
26.02.2022 03:15:00,100,2.98,-0.952
26.02.2022 03:30:00,100,2.72,-1.14
26.02.2022 03:45:00,100,2.82,-1.23
26.02.2022 04:00:00,100,2.90,-1.17
26.02.2022 04:15:00,100,2.69,-1.77
26.02.2022 04:30:00,100,2.64,-2.25
26.02.2022 04:45:00,100,2.54,-2.25
26.02.2022 05:00:00,100,2.32,-2.26
26.02.2022 05:15:00,100,2.42,-2.14
26.02.2022 05:30:00,100,2.25,-2.07
26.02.2022 05:45:00,100,1.96,-2.15
26.02.2022 06:00:00,100,1.88,-2.21
26.02.2022 06:15:00,100,1.87,-2.17
26.02.2022 06:30:00,100,1.80,-2.16
26.02.2022 06:45:00,100,1.73,-2.21
26.02.2022 07:00:00,100,1.66,-2.25
26.02.2022 07:15:00,100,1.58,-2.22
26.02.2022 07:30:00,100,1.55,-2.09
26.02.2022 07:45:00,100,1.66,-1.60
26.02.2022 08:00:00,100,1.98,-0.421
26.02.2022 08:15:00,100,2.48,0.966
26.02.2022 08:30:00,100,3.15,4.28
26.02.2022 08:45:00,100,3.60,7.30
26.02.2022 09:00:00,100,4.26,10.8
26.02.2022 09:15:00,100,4.59,13.3
26.02.2022 09:30:00,100,5.29,16.7
26.02.2022 09:45:00,100,5.73,20.2
26.02.2022 10:00:00,100,5.99,22.5
26.02.2022 10:15:00,100,6.05,25.3
26.02.2022 10:30:00,100,6.24,27.2
26.02.2022 10:45:00,100,6.40,27.4
26.02.2022 11:00:00,100,6.49,26.8
26.02.2022 11:15:00,100,6.46,26.9
26.02.2022 11:30:00,100,6.65,27.6
26.02.2022 11:45:00,100,6.95,29.7
26.02.2022 12:00:00,100,7.01,29.7
26.02.2022 12:15:00,100,7.46,31.1
26.02.2022 12:30:00,100,7.19,34.6
26.02.2022 12:45:00,100,7.70,35.2
26.02.2022 13:00:00,100,7.88,33.1
26.02.2022 13:15:00,100,7.79,31.9
26.02.2022 13:30:00,100,7.47,30.7
26.02.2022 13:45:00,100,7.81,30.3
26.02.2022 14:00:00,100,7.60,29.3
26.02.2022 14:15:00,100,7.43,28.2
26.02.2022 14:30:00,100,7.49,27.1
26.02.2022 14:45:00,100,7.92,26.8
26.02.2022 15:00:00,100,8.36,25.2
26.02.2022 15:15:00,100,8.21,23.2
26.02.2022 15:30:00,100,8.33,21.1
26.02.2022 15:45:00,100,8.38,19.4
26.02.2022 16:00:00,100,8.38,18.0
26.02.2022 16:15:00,100,8.23,15.7
26.02.2022 16:30:00,100,8.18,14.2
26.02.2022 16:45:00,100,8.09,12.0
26.02.2022 17:00:00,100,8.05,10.5
26.02.2022 17:15:00,100,7.88,8.73
26.02.2022 17:30:00,100,7.90,7.39
26.02.2022 17:45:00,100,7.47,5.97
26.02.2022 18:00:00,100,6.96,4.72
26.02.2022 18:15:00,100,6.57,3.88
26.02.2022 18:30:00,100,6.34,3.56
26.02.2022 18:45:00,100,6.13,3.08
26.02.2022 19:00:00,100,5.97,2.87
26.02.2022 19:15:00,100,5.75,2.67
26.02.2022 19:30:00,100,5.57,2.38
26.02.2022 19:45:00,100,5.35,2.05
26.02.2022 20:00:00,100,5.25,1.74
26.02.2022 20:15:00,100,5.12,1.52
26.02.2022 20:30:00,100,5.05,1.63
26.02.2022 20:45:00,100,4.96,1.66
26.02.2022 21:00:00,100,4.77,1.56
26.02.2022 21:15:00,100,4.36,1.29
26.02.2022 21:30:00,100,3.91,1.12
26.02.2022 21:45:00,100,3.78,0.843
26.02.2022 22:00:00,100,3.73,0.657
26.02.2022 22:15:00,100,3.58,0.631
26.02.2022 22:30:00,100,3.48,0.576
26.02.2022 22:45:00,100,3.46,0.506
26.02.2022 23:00:00,100,3.29,0.443
26.02.2022 23:15:00,100,3.22,0.396
26.02.2022 23:30:00,100,3.08,0.171
26.02.2022 23:45:00,100,2.94,-0.0317
27.02.2022 00:00:00,100,2.83,-0.141
27.02.2022 00:15:00,100,2.70,-0.217
27.02.2022 00:30:00,100,2.57,-0.233
27.02.2022 00:45:00,100,2.39,-0.451
27.02.2022 01:00:00,100,2.27,-0.688
27.02.2022 01:15:00,100,2.25,-0.786
27.02.2022 01:30:00,100,2.21,-0.717
27.02.2022 01:45:00,100,2.19,-0.714
27.02.2022 02:00:00,100,2.04,-0.863
27.02.2022 02:15:00,100,1.81,-1.03
27.02.2022 02:30:00,100,1.83,-0.895
27.02.2022 02:45:00,100,1.83,-0.946
27.02.2022 03:00:00,100,1.72,-1.05
27.02.2022 03:15:00,100,1.64,-1.15
27.02.2022 03:30:00,100,1.56,-1.24
27.02.2022 03:45:00,100,1.52,-1.40
27.02.2022 04:00:00,100,1.48,-1.55
27.02.2022 04:15:00,100,1.38,-1.64
27.02.2022 04:30:00,100,1.21,-1.78
27.02.2022 04:45:00,100,1.07,-1.90
27.02.2022 05:00:00,100,1.03,-1.89
27.02.2022 05:15:00,100,0.992,-2.03
27.02.2022 05:30:00,100,0.862,-2.08
27.02.2022 05:45:00,100,0.640,-2.25
27.02.2022 06:00:00,100,0.549,-2.39
27.02.2022 06:15:00,100,0.515,-2.37
27.02.2022 06:30:00,100,0.505,-2.40
27.02.2022 06:45:00,100,0.504,-2.62
27.02.2022 07:00:00,100,0.521,-2.43
27.02.2022 07:15:00,100,0.572,-2.23
27.02.2022 07:30:00,100,0.616,-2.01
27.02.2022 07:45:00,100,0.813,-1.06
27.02.2022 08:00:00,100,0.990,0.0761
27.02.2022 08:15:00,100,1.19,1.64
27.02.2022 08:30:00,100,1.38,3.31
27.02.2022 08:45:00,100,1.72,5.59
27.02.2022 09:00:00,100,2.12,7.89
27.02.2022 09:15:00,100,2.68,9.78
27.02.2022 09:30:00,100,3.04,11.3
27.02.2022 09:45:00,100,3.33,13.2
27.02.2022 10:00:00,100,3.59,14.5
27.02.2022 10:15:00,100,3.79,15.4
27.02.2022 10:30:00,100,4.34,17.3
27.02.2022 10:45:00,100,4.46,17.4
27.02.2022 11:00:00,100,4.65,18.0
27.02.2022 11:15:00,100,4.81,18.8
27.02.2022 11:30:00,100,5.32,20.9
27.02.2022 11:45:00,100,5.71,21.9
27.02.2022 12:00:00,100,5.95,22.1
27.02.2022 12:15:00,100,5.98,22.0
27.02.2022 12:30:00,100,6.29,22.9
27.02.2022 12:45:00,100,6.45,23.5
27.02.2022 13:00:00,100,6.47,22.7
27.02.2022 13:15:00,100,6.45,21.9
27.02.2022 13:30:00,100,6.59,21.9
27.02.2022 13:45:00,100,6.52,21.1
27.02.2022 14:00:00,100,6.79,20.9
27.02.2022 14:15:00,100,7.01,20.4
27.02.2022 14:30:00,100,7.18,19.6
27.02.2022 14:45:00,100,7.41,18.6
27.02.2022 15:00:00,100,7.63,17.7
27.02.2022 15:15:00,100,7.90,17.1
27.02.2022 15:30:00,100,7.84,15.5
27.02.2022 15:45:00,100,7.87,14.4
27.02.2022 16:00:00,100,7.89,13.4
27.02.2022 16:15:00,100,7.83,12.1
27.02.2022 16:30:00,100,7.85,10.9
27.02.2022 16:45:00,100,7.81,9.66
27.02.2022 17:00:00,100,7.77,8.61
27.02.2022 17:15:00,100,7.74,7.53
27.02.2022 17:30:00,100,7.54,6.53
27.02.2022 17:45:00,100,7.16,5.50
27.02.2022 18:00:00,100,6.68,4.61
27.02.2022 18:15:00,100,6.24,3.85
27.02.2022 18:30:00,100,5.90,3.49
27.02.2022 18:45:00,100,5.56,3.12
27.02.2022 19:00:00,100,5.43,2.98
27.02.2022 19:15:00,100,5.34,2.89
27.02.2022 19:30:00,100,5.20,2.65
27.02.2022 19:45:00,100,5.05,2.45
27.02.2022 20:00:00,100,4.96,2.38
27.02.2022 20:15:00,100,4.77,2.18
27.02.2022 20:30:00,100,4.54,2.00
27.02.2022 20:45:00,100,4.31,1.76
27.02.2022 21:00:00,100,4.05,1.57
27.02.2022 21:15:00,100,3.80,1.37
27.02.2022 21:30:00,100,3.62,1.27
27.02.2022 21:45:00,100,3.50,1.29
27.02.2022 22:00:00,100,3.47,1.19
27.02.2022 22:15:00,100,3.53,1.22
27.02.2022 22:30:00,100,3.39,0.992
27.02.2022 22:45:00,100,3.22,0.733
27.02.2022 23:00:00,100,3.10,0.700
27.02.2022 23:15:00,100,2.98,0.643
27.02.2022 23:30:00,100,2.82,0.548
27.02.2022 23:45:00,100,2.72,0.469
28.02.2022 00:00:00,100,2.67,0.429
28.02.2022 00:15:00,100,2.60,0.342
28.02.2022 00:30:00,100,2.50,0.124
28.02.2022 00:45:00,100,2.37,-0.00587
28.02.2022 01:00:00,100,2.40,0.0420
28.02.2022 01:15:00,100,2.33,0.00860
28.02.2022 01:30:00,100,2.20,-0.129
28.02.2022 01:45:00,100,2.13,-0.259
28.02.2022 02:00:00,100,2.01,-0.463
28.02.2022 02:15:00,100,1.86,-0.541
28.02.2022 02:30:00,100,1.71,-0.873
28.02.2022 02:45:00,100,1.63,-0.888
28.02.2022 03:00:00,100,1.51,-0.950
28.02.2022 03:15:00,100,1.42,-0.983
28.02.2022 03:30:00,100,1.40,-1.02
28.02.2022 03:45:00,100,1.30,-1.21
28.02.2022 04:00:00,100,1.23,-1.21
28.02.2022 04:15:00,100,1.24,-1.21
28.02.2022 04:30:00,100,1.22,-1.29
28.02.2022 04:45:00,100,1.15,-1.26
28.02.2022 05:00:00,100,1.06,-1.38
28.02.2022 05:15:00,100,0.984,-1.50
28.02.2022 05:30:00,100,0.957,-1.52
28.02.2022 05:45:00,100,0.910,-1.64
28.02.2022 06:00:00,100,0.860,-1.64
28.02.2022 06:15:00,100,0.850,-1.62
28.02.2022 06:30:00,100,0.837,-1.59
28.02.2022 06:45:00,100,0.751,-1.63
28.02.2022 07:00:00,100,0.700,-1.82
28.02.2022 07:15:00,100,0.642,-1.82
28.02.2022 07:30:00,100,0.738,-1.45
28.02.2022 07:45:00,100,0.951,-0.366
28.02.2022 08:00:00,100,1.19,1.09
28.02.2022 08:15:00,100,1.43,2.82
28.02.2022 08:30:00,100,1.81,4.92
28.02.2022 08:45:00,100,2.25,7.55
28.02.2022 09:00:00,100,2.59,9.72
28.02.2022 09:15:00,100,3.08,12.2
28.02.2022 09:30:00,100,3.36,14.2
28.02.2022 09:45:00,100,3.59,15.9
28.02.2022 10:00:00,100,3.68,17.7
28.02.2022 10:15:00,100,4.04,18.7
28.02.2022 10:30:00,100,4.19,20.0
28.02.2022 10:45:00,100,4.36,20.4
28.02.2022 11:00:00,100,4.82,21.1
28.02.2022 11:15:00,100,5.39,23.1
28.02.2022 11:30:00,100,5.75,24.1
28.02.2022 11:45:00,100,6.29,25.8
28.02.2022 12:00:00,100,6.68,25.4
28.02.2022 12:15:00,100,7.03,25.8
28.02.2022 12:30:00,100,7.20,26.1
28.02.2022 12:45:00,100,7.62,26.6
28.02.2022 13:00:00,100,7.76,26.9
28.02.2022 13:15:00,100,7.96,26.3
28.02.2022 13:30:00,100,8.15,26.7
28.02.2022 13:45:00,100,8.38,26.9
28.02.2022 14:00:00,100,8.46,25.3
28.02.2022 14:15:00,100,8.80,25.6
28.02.2022 14:30:00,100,9.01,24.4
28.02.2022 14:45:00,100,9.16,22.3
28.02.2022 15:00:00,100,9.18,20.6
28.02.2022 15:15:00,100,9.30,19.1
28.02.2022 15:30:00,100,9.34,17.6
28.02.2022 15:45:00,100,9.61,17.4
28.02.2022 16:00:00,100,9.56,15.8
28.02.2022 16:15:00,100,9.66,14.6
28.02.2022 16:30:00,100,9.52,13.1
28.02.2022 16:45:00,100,9.29,11.3
28.02.2022 17:00:00,100,8.98,9.47
28.02.2022 17:15:00,100,8.77,8.25
28.02.2022 17:30:00,100,8.64,7.43
28.02.2022 17:45:00,100,8.36,6.45
28.02.2022 18:00:00,100,7.95,5.74
28.02.2022 18:15:00,100,7.62,5.15
28.02.2022 18:30:00,100,7.26,4.67
28.02.2022 18:45:00,100,7.12,4.55
28.02.2022 19:00:00,100,6.90,4.31
28.02.2022 19:15:00,100,6.79,4.24
28.02.2022 19:30:00,100,6.61,4.10
28.02.2022 19:45:00,100,6.41,3.84
28.02.2022 20:00:00,100,5.90,3.59
28.02.2022 20:15:00,100,5.68,3.47
28.02.2022 20:30:00,100,5.62,3.28
28.02.2022 20:45:00,100,5.44,3.13
28.02.2022 21:00:00,100,5.29,3.05
28.02.2022 21:15:00,100,5.08,2.82
28.02.2022 21:30:00,100,4.85,2.69
28.02.2022 21:45:00,100,4.66,2.42
28.02.2022 22:00:00,100,4.54,2.24
28.02.2022 22:15:00,100,4.40,2.20
28.02.2022 22:30:00,100,4.18,1.92
28.02.2022 22:45:00,100,3.98,1.77
28.02.2022 23:00:00,100,3.80,1.60
28.02.2022 23:15:00,100,3.71,1.52
28.02.2022 23:30:00,100,3.51,1.26
28.02.2022 23:45:00,100,3.28,0.975
01.03.2022 00:00:00,100,3.06,0.682
01.03.2022 00:15:00,100,2.89,0.491
01.03.2022 00:30:00,100,2.82,0.469
01.03.2022 00:45:00,100,2.76,0.214
01.03.2022 01:00:00,100,2.67,0.127
01.03.2022 01:15:00,100,2.57,-0.0566
01.03.2022 01:30:00,100,2.43,-0.312
01.03.2022 01:45:00,100,2.27,-0.502
01.03.2022 02:00:00,100,2.12,-0.540
01.03.2022 02:15:00,100,2.03,-0.582
01.03.2022 02:30:00,100,1.93,-0.751
01.03.2022 02:45:00,100,1.80,-0.898
01.03.2022 03:00:00,100,1.71,-1.04
01.03.2022 03:15:00,100,1.61,-1.34
01.03.2022 03:30:00,100,1.52,-1.37
01.03.2022 03:45:00,100,1.39,-1.45
01.03.2022 04:00:00,100,1.31,-1.55
01.03.2022 04:15:00,100,1.21,-1.64
01.03.2022 04:30:00,100,1.15,-1.97
01.03.2022 04:45:00,100,1.06,-2.11
01.03.2022 05:00:00,100,1.04,-2.03
01.03.2022 05:15:00,100,1.00,-1.71
01.03.2022 05:30:00,100,1.02,-1.13
01.03.2022 05:45:00,100,1.13,-0.893
01.03.2022 06:00:00,100,1.21,-0.833
01.03.2022 06:15:00,100,1.22,-0.630
01.03.2022 06:30:00,100,1.30,-0.437
01.03.2022 06:45:00,100,1.35,-0.271
01.03.2022 07:00:00,100,1.36,-0.210
01.03.2022 07:15:00,100,1.37,-0.0169
01.03.2022 07:30:00,100,1.44,0.186
01.03.2022 07:45:00,100,1.42,0.289
01.03.2022 08:00:00,100,1.51,1.14
01.03.2022 08:15:00,100,1.88,2.17
01.03.2022 08:30:00,100,2.19,2.59
01.03.2022 08:45:00,100,2.50,3.31
01.03.2022 09:00:00,100,2.86,4.41
01.03.2022 09:15:00,100,3.26,6.58
01.03.2022 09:30:00,100,3.71,8.60
01.03.2022 09:45:00,100,3.80,7.71
01.03.2022 10:00:00,100,3.76,7.55
01.03.2022 10:15:00,100,3.97,8.25
01.03.2022 10:30:00,100,4.33,10.1
01.03.2022 10:45:00,100,4.61,11.8
01.03.2022 11:00:00,100,4.74,12.7
01.03.2022 11:15:00,100,4.96,11.6
01.03.2022 11:30:00,100,5.16,10.2
01.03.2022 11:45:00,100,5.41,10.8
01.03.2022 12:00:00,100,5.99,16.3
01.03.2022 12:15:00,100,6.32,22.4
01.03.2022 12:30:00,100,6.65,20.4
01.03.2022 12:45:00,100,6.63,19.8
01.03.2022 13:00:00,100,6.67,16.3
01.03.2022 13:15:00,100,7.03,15.2
01.03.2022 13:30:00,100,7.07,15.4
01.03.2022 13:45:00,100,7.12,14.2
01.03.2022 14:00:00,100,7.17,12.1
01.03.2022 14:15:00,100,7.22,10.8
01.03.2022 14:30:00,100,7.36,10.7
01.03.2022 14:45:00,100,7.40,11.6
01.03.2022 15:00:00,100,7.62,12.5
01.03.2022 15:15:00,100,7.79,12.7
01.03.2022 15:30:00,100,8.02,12.7
01.03.2022 15:45:00,100,8.05,11.9
01.03.2022 16:00:00,100,8.07,11.5
01.03.2022 16:15:00,100,8.06,11.0
01.03.2022 16:30:00,100,8.07,10.7
01.03.2022 16:45:00,100,7.99,9.94
01.03.2022 17:00:00,100,7.79,9.10
01.03.2022 17:15:00,100,7.55,8.46
01.03.2022 17:30:00,100,7.17,7.83
01.03.2022 17:45:00,100,6.94,7.34
01.03.2022 18:00:00,100,6.79,6.83
01.03.2022 18:15:00,100,6.58,6.25
01.03.2022 18:30:00,100,6.17,5.57
01.03.2022 18:45:00,100,5.80,5.11
01.03.2022 19:00:00,100,5.58,4.77
01.03.2022 19:15:00,100,5.37,4.81
01.03.2022 19:30:00,100,5.20,4.72
01.03.2022 19:45:00,100,5.05,4.49
01.03.2022 20:00:00,100,4.93,4.36
01.03.2022 20:15:00,100,4.89,4.41
01.03.2022 20:30:00,100,4.82,4.36
01.03.2022 20:45:00,100,4.75,4.18
01.03.2022 21:00:00,100,4.65,3.95
01.03.2022 21:15:00,100,4.53,3.77
01.03.2022 21:30:00,100,4.45,3.53
01.03.2022 21:45:00,100,4.33,3.49
01.03.2022 22:00:00,100,4.28,3.54
01.03.2022 22:15:00,100,4.21,3.37
01.03.2022 22:30:00,100,4.18,3.45
01.03.2022 22:45:00,100,4.15,3.66
01.03.2022 23:00:00,100,4.15,3.77
01.03.2022 23:15:00,100,4.18,3.80
01.03.2022 23:30:00,100,4.21,3.76
01.03.2022 23:45:00,100,4.36,3.80
02.03.2022 00:00:00,100,4.41,3.81
02.03.2022 00:15:00,100,4.38,3.78
02.03.2022 00:30:00,100,4.31,3.72
02.03.2022 00:45:00,100,4.20,3.65
02.03.2022 01:00:00,100,4.18,3.60
02.03.2022 01:15:00,100,4.12,3.55
02.03.2022 01:30:00,100,4.10,3.51
02.03.2022 01:45:00,100,4.10,3.47
02.03.2022 02:00:00,100,4.07,3.43
02.03.2022 02:15:00,100,3.89,3.20
02.03.2022 02:30:00,100,3.57,2.55
02.03.2022 02:45:00,100,3.20,1.64
02.03.2022 03:00:00,100,2.97,0.887
02.03.2022 03:15:00,100,2.69,0.277
02.03.2022 03:30:00,100,2.41,-0.153
02.03.2022 03:45:00,100,2.36,-0.310
02.03.2022 04:00:00,100,1.98,-0.542
02.03.2022 04:15:00,100,1.84,-0.724
02.03.2022 04:30:00,100,1.82,-0.871
02.03.2022 04:45:00,100,1.84,-1.07
02.03.2022 05:00:00,100,2.01,-1.15
02.03.2022 05:15:00,100,1.94,-1.23
02.03.2022 05:30:00,100,2.02,-1.05
02.03.2022 05:45:00,100,2.16,-0.753
02.03.2022 06:00:00,100,2.04,-1.13
02.03.2022 06:15:00,100,1.87,-1.46
02.03.2022 06:30:00,100,1.79,-1.70
02.03.2022 06:45:00,100,1.66,-1.75
02.03.2022 07:00:00,100,1.51,-1.77
02.03.2022 07:15:00,100,1.60,-1.55
02.03.2022 07:30:00,100,1.75,-1.07
02.03.2022 07:45:00,100,1.94,-0.0121
02.03.2022 08:00:00,100,1.94,0.634
02.03.2022 08:15:00,100,1.83,2.15
02.03.2022 08:30:00,100,1.94,3.92
02.03.2022 08:45:00,100,2.23,5.89
02.03.2022 09:00:00,100,2.67,8.40
02.03.2022 09:15:00,100,3.12,11.1
02.03.2022 09:30:00,100,3.40,13.2
02.03.2022 09:45:00,100,3.74,15.0
02.03.2022 10:00:00,100,4.17,16.7
02.03.2022 10:15:00,100,4.56,19.2
02.03.2022 10:30:00,100,4.98,21.3
02.03.2022 10:45:00,100,5.49,22.2
02.03.2022 11:00:00,100,5.72,24.1
02.03.2022 11:15:00,100,6.18,26.3
02.03.2022 11:30:00,100,6.41,27.1
02.03.2022 11:45:00,100,6.73,28.4
02.03.2022 12:00:00,100,7.25,27.8
02.03.2022 12:15:00,100,7.30,27.0
02.03.2022 12:30:00,100,7.73,28.4
02.03.2022 12:45:00,100,7.77,28.6
02.03.2022 13:00:00,100,7.95,28.9
02.03.2022 13:15:00,100,8.31,28.4
02.03.2022 13:30:00,100,8.46,27.4
02.03.2022 13:45:00,100,8.65,28.2
02.03.2022 14:00:00,100,8.80,27.7
02.03.2022 14:15:00,100,8.86,26.6
02.03.2022 14:30:00,100,9.02,25.4
02.03.2022 14:45:00,100,9.15,24.6
02.03.2022 15:00:00,100,9.09,23.5
02.03.2022 15:15:00,100,9.09,21.8
02.03.2022 15:30:00,100,9.01,20.5
02.03.2022 15:45:00,100,9.15,19.0
02.03.2022 16:00:00,100,9.17,16.8
02.03.2022 16:15:00,100,9.19,15.9
02.03.2022 16:30:00,100,8.65,14.1
02.03.2022 16:45:00,100,8.26,11.9
02.03.2022 17:00:00,100,7.99,10.3
02.03.2022 17:15:00,100,7.62,8.59
02.03.2022 17:30:00,100,7.19,7.10
02.03.2022 17:45:00,100,6.71,5.76
02.03.2022 18:00:00,100,6.25,4.73
02.03.2022 18:15:00,100,5.95,4.04
02.03.2022 18:30:00,100,5.70,3.65
02.03.2022 18:45:00,100,5.31,3.26
02.03.2022 19:00:00,100,4.85,2.72
02.03.2022 19:15:00,100,4.41,2.28
02.03.2022 19:30:00,100,4.04,1.80
02.03.2022 19:45:00,100,3.91,1.49
02.03.2022 20:00:00,100,3.76,1.27
02.03.2022 20:15:00,100,3.65,1.10
02.03.2022 20:30:00,100,3.53,0.959
02.03.2022 20:45:00,100,3.35,0.670
02.03.2022 21:00:00,100,3.25,0.525
02.03.2022 21:15:00,100,3.06,0.415
02.03.2022 21:30:00,100,2.88,0.0558
02.03.2022 21:45:00,100,2.79,-0.192
02.03.2022 22:00:00,100,2.72,-0.225
02.03.2022 22:15:00,100,2.65,-0.192
02.03.2022 22:30:00,100,2.64,-0.260
02.03.2022 22:45:00,100,2.56,-0.545
02.03.2022 23:00:00,100,2.49,-0.697
02.03.2022 23:15:00,100,2.46,-0.613
02.03.2022 23:30:00,100,2.40,-0.537
02.03.2022 23:45:00,100,2.39,-0.379
03.03.2022 00:00:00,100,2.34,-0.343
03.03.2022 00:15:00,100,2.07,-0.442
03.03.2022 00:30:00,100,1.86,-0.739
03.03.2022 00:45:00,100,1.65,-1.18
03.03.2022 01:00:00,100,1.69,-1.31
03.03.2022 01:15:00,100,1.86,-1.25
03.03.2022 01:30:00,100,1.96,-1.46
03.03.2022 01:45:00,100,2.10,-1.22
03.03.2022 02:00:00,100,2.13,-1.07
03.03.2022 02:15:00,100,1.97,-1.11
03.03.2022 02:30:00,100,1.81,-1.08
03.03.2022 02:45:00,100,1.46,-1.45
03.03.2022 03:00:00,100,1.27,-1.59
03.03.2022 03:15:00,100,1.10,-1.44
03.03.2022 03:30:00,100,0.715,-1.84
03.03.2022 03:45:00,100,0.613,-2.01
03.03.2022 04:00:00,100,0.719,-1.95
03.03.2022 04:15:00,100,0.770,-2.15
03.03.2022 04:30:00,100,0.815,-2.16
03.03.2022 04:45:00,100,0.581,-2.29
03.03.2022 05:00:00,100,0.343,-2.44
03.03.2022 05:15:00,100,0.273,-2.61
03.03.2022 05:30:00,100,0.232,-2.45
03.03.2022 05:45:00,100,0.0616,-2.71
03.03.2022 06:00:00,100,0.0185,-2.92
03.03.2022 06:15:00,100,0.149,-2.70
03.03.2022 06:30:00,100,0.108,-2.69
03.03.2022 06:45:00,100,0.0802,-2.77
03.03.2022 07:00:00,100,0.0141,-2.72
03.03.2022 07:15:00,100,-0.229,-2.57
03.03.2022 07:30:00,100,-0.191,-2.30
03.03.2022 07:45:00,100,-0.0480,-1.28
03.03.2022 08:00:00,100,0.468,-0.149
03.03.2022 08:15:00,100,1.09,0.990
03.03.2022 08:30:00,100,1.52,3.20
