"Time","Gesamtverbrauch der Hochschule in kW","Netzbezug der Hochschule in kW"
1615881600000,256.64524939999995,142.81363353333333
1615882500000,257.1835868,138.694285
1615883400000,258.56351193333336,128.87799973333333
1615884300000,265.04858959999996,138.1617888
1615885200000,271.27623833333325,137.092915
1615886100000,272.9922026,143.61107993333331
1615887000000,272.86841353333335,138.59429559999998
1615887900000,278.09093886666665,129.8523129333333
1615888800000,288.6558742,164.48317873333332
1615889700000,281.3375993333333,157.69799133333333
1615890600000,282.6086364,166.35730626666665
1615891500000,277.2963232,151.85013686666667
1615892400000,274.22464313333336,139.84657926666665
1615893300000,269.92328806666666,143.05664006666666
1615894200000,265.292469,135.01498853333334
1615895100000,265.59675840000006,123.13292853333334
1615896000000,270.04652300000004,131.8539684
1615896900000,265.0040234666667,135.1803436666667
1615897800000,260.98837326666677,130.31063326666668
1615898700000,267.55378833333333,135.56125786666664
1615899600000,260.0392998666667,130.91112846666667
1615900500000,256.99570286666665,131.01016439999998
1615901400000,254.70558253333334,138.23477946666665
1615902300000,257.8386570666667,136.5334514
1615903200000,260.74120066666666,144.0485756
1615904100000,254.56139519999994,133.3467578
1615905000000,249.13110160000002,129.95924899999997
1615905900000,240.99332807142858,114.17028378571429
1615906800000,234.88289946666671,112.56401506666664
1615907700000,227.5048263333333,107.62445046666669
1615908600000,232.6635251333333,109.49787246666666
1615909500000,222.83998973333337,101.892571
1615910400000,217.6976402666667,103.95367699999998
1615911300000,222.47616960000002,108.35208220000001
1615912200000,212.40717346666668,99.63058786666667
1615913100000,212.32855753333337,103.90514113333332
1615914000000,202.55765933333333,97.19012453333333
1615914900000,196.65163939999997,93.686402
1615915800000,193.57467180000003,91.41686473333333
1615916700000,196.82254126666666,95.22279380000002
1615917600000,190.19423853333336,87.87205733333332
1615918500000,187.7408888666667,82.39407000000001
1615919400000,172.47118993333333,70.18590193333334
1615920300000,170.69126300000002,69.23052926666668
1615921200000,167.56892826666666,65.17945993333333
1615922100000,162.33540739999998,59.62126700000001
1615923000000,162.99709040000005,60.18783093333333
1615923900000,160.2826412,57.657419933333344
1615924800000,160.37841366666666,58.48229319999999
1615925700000,158.77614186666668,57.42736260000001
1615926600000,162.19116979999995,60.50005786666667
1615927500000,157.97232566666665,56.311348599999995
1615928400000,159.46544140000003,57.67782079999999
1615929300000,156.85358413333333,54.229174066666666
1615930200000,154.67530533333328,51.95088786666667
1615931100000,158.48127746666665,55.48741366666666
1615932000000,159.37196946666663,54.522022
1615932900000,161.47009780000002,53.82240506666667
1615933800000,161.09621313333338,58.29049499999999
1615934700000,157.32573266666665,55.392414733333325
1615935600000,158.37409153333334,56.4151618
1615936500000,158.22093953333334,54.90963786666668
1615937400000,158.36508673333336,56.2349676
1615938300000,154.87932880000002,51.41390673333333
1615939200000,158.548219,55.28953920000001
1615940100000,156.66797933333334,53.192682999999995
1615941000000,157.99644639999997,54.737890066666665
1615941900000,161.272833,57.00718773333334
1615942800000,159.75293419999997,56.32146453333334
1615943700000,155.46953080000003,51.77050726666667
1615944600000,157.37737473333334,50.4599606
1615945500000,155.8984762142857,51.853631642857145
1615946400000,162.33463393333335,58.45659153333334
1615947300000,158.19997646666664,54.62251813333333
1615948200000,154.5135030666667,51.547220599999996
1615949100000,160.63260359999998,56.81307253333333
1615950000000,161.06111946666672,55.711957133333335
1615950900000,160.44865866666666,52.109601866666665
1615951800000,157.5960896,48.22315919999999
1615952700000,164.7883168666667,56.09451746666666
1615953600000,187.00621173333332,79.71153980000001
1615954500000,184.65056106666668,76.043177
1615955400000,182.93901713333332,76.16235113333332
1615956300000,183.4788496666666,76.96556220000001
1615957200000,194.71811773333334,89.95588120000001
1615958100000,195.0513334,89.59522066666666
1615959000000,191.9939140666667,88.22415306666667
1615959900000,182.91980866666665,78.27577793333333
1615960800000,195.8591772,89.33897946666666
1615961700000,203.54770880000004,92.24063706666668
1615962600000,202.2721518666667,89.9520676
1615963500000,216.4152003333333,98.90293606666665
1615964400000,234.95961406666666,118.47579913333333
1615965300000,239.48250666666667,116.78113540000001
1615966200000,243.0596405333333,108.03871986666667
1615967100000,256.5637213333333,134.7362523333333
1615968000000,269.3949854,150.88354273333334
1615968900000,286.0075136666667,156.47044406666672
1615969800000,286.9753248,152.8880489333333
1615970700000,276.5054443333334,131.58973226666666
1615971600000,272.89685053333335,124.58797006666666
1615972500000,277.7480532666667,122.02224406666666
1615973400000,273.1583881333334,121.92110593333334
1615974300000,279.9889236666667,143.93951146666666
1615975200000,273.5863223999999,130.17640880000002
1615976100000,274.96926866666666,134.13663499999998
1615977000000,282.80725306666665,152.4044052
1615977900000,288.82615333333337,154.86303633333333
1615978800000,270.49942633333336,134.2328734666667
1615979700000,267.00404100000003,144.50443439999998
1615980600000,263.93364826666664,143.20254213333334
1615981500000,259.73276673333334,138.04456193333334
1615982400000,265.2772310666666,146.21973386666667
1615983300000,266.25230926666666,149.7389299333333
1615984200000,262.1525167333333,137.68164706666667
1615985100000,268.38819813333333,131.64220213333334
1615986000000,255.30752906666663,124.02081306666668
1615986900000,244.85804266666668,118.10399159999999
1615987800000,241.63302386666666,106.45589893333334
1615988700000,232.02310339999997,98.0931891333333
1615989600000,236.66999653333332,110.71336686666663
1615990500000,227.28505153333333,100.66178753333334
1615991400000,222.23389626666665,90.26055633333333
1615992300000,222.90175653333333,94.8778778
1615993200000,212.15945886666668,81.38074113333332
1615994100000,208.86428026666664,88.40004893333335
1615995000000,211.51988606666663,83.34759586666665
1615995900000,210.46616706666666,94.93712466666665
1615996800000,206.26056886666666,96.45584126666667
1615997700000,198.3889655333333,87.46507319999999
1615998600000,201.4075554,94.3599832
1615999500000,190.20583159999998,85.4361185333333
1616000400000,184.21819259999998,79.97156193333333
1616001300000,180.6892147333333,75.97581846666668
1616002200000,184.88861973333331,78.3540748
1616003100000,183.5590824,79.4982294
1616004000000,185.46185453333337,82.22941833333331
1616004900000,179.38266393333333,74.970867
1616005800000,173.2605474,67.8750336
1616006700000,171.79336759999998,66.2900938
1616007600000,168.82859879999998,65.2654256
1616008500000,171.98954080000001,68.08533726666666
1616009400000,171.1955374,67.300054
1616010300000,167.44070533333337,64.91077833333333
1616011200000,161.92743753333335,59.36187280000001
1616012100000,166.4353783333333,64.54152606666668
1616013000000,160.97265453333333,59.4099
1616013900000,162.85404833333334,60.74019726666668
1616014800000,160.24823806666666,58.531643066666675
1616015700000,161.25454233333338,57.4074436
1616016600000,163.05409439999997,58.588518133333324
1616017500000,159.3184113333333,55.44044073333335
1616018400000,159.12396840000002,56.09357113333335
1616019300000,156.98394000000002,55.5979944
1616020200000,157.97097486666664,56.646206600000006
1616021100000,157.2352537857143,55.74649614285714
1616022000000,155.6162584,54.16557533333333
1616022900000,162.70405986666665,60.46856113333333
1616023800000,159.53052513333333,58.263007266666676
1616024700000,164.73319146666668,63.53709886666668
1616025600000,158.83816413333338,57.2338682
1616026500000,158.75896833333329,56.89753293333333
1616027400000,160.22582713333333,58.259222533333336
1616028300000,154.94960193333333,53.330468466666666
1616029200000,160.433442,59.0235606
1616030100000,155.57099346666666,54.367378333333335
1616031000000,160.08889766666667,58.894852933333325
1616031900000,155.80435033333336,54.54713386666668
1616032800000,160.75665613333334,59.55312253333333
1616033700000,159.08779986666664,57.83911773333334
1616034600000,161.04757186666666,59.49009026666666
1616035500000,158.20573240000002,56.93871620000001
1616036400000,158.35254046666668,57.15773606666665
1616037300000,158.53555079999998,57.327380733333335
1616038200000,162.43502226666664,61.2299038
1616039100000,158.42600166666668,57.2343746
1616040000000,192.69790193333333,91.46541153333334
1616040900000,179.7778658,78.54242006666666
1616041800000,184.99635193333333,83.80198753333335
1616042700000,187.76965040000002,86.6796504
1616043600000,189.76323193333334,88.77984993333332
1616044500000,193.8303608,92.81573006666667
1616045400000,180.0092728,79.0126236
1616046300000,189.58017693333332,88.28940259999999
1616047200000,186.81244946666666,85.4908056
1616048100000,194.8125104,93.02448766666664
1616049000000,193.53852093333336,91.195625
1616049900000,203.08161693333335,100.50941593333332
1616050800000,218.99661586666664,116.11362033333333
1616051700000,223.24173359999998,119.78966280000002
1616052600000,225.54524506666667,122.36300080000001
1616053500000,233.91308546666667,129.56135086666666
1616054400000,239.80867646666667,135.11820746666666
1616055300000,246.8307254,143.23716393333333
1616056200000,251.5681122,148.48067566666668
1616057100000,252.38296679999993,143.25109626666665
1616058000000,255.2189825333333,141.82216346666667
1616058900000,253.91367459999998,140.63554573333337
1616059800000,254.88069426666664,139.62559760000002
1616060700000,256.9251337142858,137.05980449999998
1616061600000,250.84692153333333,138.8782878
1616062500000,256.7330094,145.44568013333335
1616063400000,261.7856377333333,146.3301427333333
1616064300000,251.90800720000004,132.57380419999998
1616065200000,248.92533353333337,133.84115953333333
1616066100000,249.4440905333333,137.14265026666666
1616067000000,250.04699100000002,134.64515433333335
1616067900000,247.49552393333335,132.72052440000002
1616068800000,256.98876286666666,139.26518373333332
1616069700000,251.21446426666662,131.5586064
1616070600000,253.64186566666666,132.99309373333335
1616071500000,259.80431906666666,143.90306493333335
1616072400000,257.49737806666667,139.2817658
1616073300000,249.41284826666669,130.39208146666667
1616074200000,251.1782257333333,134.49016053333335
1616075100000,246.12629053333333,118.30212406666666
1616076000000,246.7348800666667,127.605188
1616076900000,242.3292494666667,129.7583512
1616077800000,243.62147693333333,127.71293246666664
1616078700000,244.0464122666667,128.97120553333335
1616079600000,233.33407733333334,120.46638926666668
1616080500000,226.67242840000003,111.96471480000001
1616081400000,221.7058309333334,111.95758566666667
1616082300000,227.37583473333336,118.8545218
1616083200000,212.36154946666665,106.34950979999999
1616084100000,204.59303913333332,98.58381126666667
1616085000000,207.44563693333336,100.88862079999998
1616085900000,199.5744918,93.7563602
1616086800000,194.23050586666668,85.81185506666667
1616087700000,193.7847566,84.7504764
1616088600000,188.3510870666667,85.05464726666668
1616089500000,188.35647939999998,85.353858
1616090400000,177.7231249333333,73.18075533333334
1616091300000,179.15008746666666,75.98159753333333
1616092200000,170.53412753333333,65.8909838
1616093100000,171.62062553333334,66.56825306666667
1616094000000,166.68151006666668,62.355029933333334
1616094900000,165.60441373333336,59.446890533333324
1616095800000,168.49937426666668,62.8713438
1616096700000,163.12807146666668,59.03655
1616097600000,164.92696506666667,61.93098773333335
1616098500000,162.86045026666667,59.465588533333325
1616099400000,164.2383068,61.198982266666675
1616100300000,163.2008527857143,61.087213785714276
1616101200000,159.57732766666666,57.34274286666667
1616102100000,159.0259958,54.68411293333333
1616103000000,160.41358313333336,55.33551086666667
1616103900000,162.51114126666667,57.79698146666667
1616104800000,162.7025986,57.66846040000001
1616105700000,160.26448240000002,55.4997718
1616106600000,159.94826266666666,55.13641106666667
1616107500000,162.00956720000005,56.487777533333336
1616108400000,165.77280519999996,60.96565906666665
1616109300000,164.46439426666666,60.15371626666667
1616110200000,159.8651824,55.835831666666664
1616111100000,162.43689433333333,60.00859246666666
1616112000000,162.22555419999998,58.973181266666664
1616112900000,163.24251999999996,59.796758
1616113800000,158.69645286666668,55.63330213333334
1616114700000,161.7176510666667,58.725002466666666
1616115600000,160.9371708,57.73913639999999
1616116500000,163.4669098,58.9219992
1616117400000,165.55091846666667,59.42614793333334
1616118300000,160.96033093333332,55.79877153333334
1616119200000,166.9321309333333,61.708688999999985
1616120100000,162.62347686666666,58.65235906666667
1616121000000,163.90147620000002,59.00379686666666
1616121900000,159.6044956,56.2688774
1616122800000,162.1186754666667,59.344815266666664
1616123700000,165.6152538,62.518325533333346
1616124600000,163.66740566666667,60.49889699999999
1616125500000,167.73602906666667,62.974195466666664
1616126400000,181.7415109333333,75.80760253333332
1616127300000,190.68717926666665,84.87348653333333
1616128200000,184.24031673333332,79.87317986666669
1616129100000,185.420391,80.9350714
1616130000000,192.49393659999996,88.94607260000001
1616130900000,183.70484033333335,80.38567699999999
1616131800000,182.84707666666662,79.58456279999999
1616132700000,177.9381058666667,73.897631
1616133600000,188.29160319999997,82.16653606666664
1616134500000,193.36361580000002,86.34498186666666
1616135400000,192.92843933333333,83.98837453333333
1616136300000,203.967689,92.7725576
1616137200000,217.98009278571428,104.39546114285716
1616138100000,223.45471246666673,107.43795993333335
1616139000000,224.96563393333332,107.01898133333333
1616139900000,228.8780292,108.50633273333334
1616140800000,243.00346,119.07084426666665
1616141700000,245.49078160000002,117.82916466666667
1616142600000,248.8086520666667,118.22431613333332
1616143500000,262.2285532,130.23133739999997
1616144400000,259.4190268,119.28505313333332
1616145300000,251.8411436,112.6560906
1616146200000,249.00007080000003,112.47506293333335
1616147100000,256.3712894666667,125.17900779999998
1616148000000,259.7578089333333,126.92115286666666
1616148900000,267.73062826666666,124.14450660000001
1616149800000,267.4558126666667,120.83160226666665
1616150700000,274.2333815333333,136.27170026666667
1616151600000,259.9472814666667,122.771479
1616152500000,259.02543333333335,114.06178733333336
1616153400000,256.4743545333333,122.95224586666667
1616154300000,245.98970493333334,108.1736708
1616155200000,231.27576433333334,91.47770633333333
1616156100000,234.781941,88.40246906666665
1616157000000,229.62692653333326,79.0949664
1616157900000,228.0895590666667,79.50989806666668
1616158800000,224.6297016,80.88087159999999
1616159700000,218.18424833333333,84.81379026666667
1616160600000,214.76426553333337,78.0890548
1616161500000,219.74390133333333,95.33347566666666
1616162400000,220.5593638,89.3506974
1616163300000,211.17472606666666,90.07399639999998
1616164200000,213.3853676666667,101.23417246666666
1616165100000,216.16818713333333,87.18617506666666
1616166000000,205.03735246666662,85.92995539999998
1616166900000,200.98395319999997,74.93266586666667
1616167800000,198.42897313333333,83.3359994
1616168700000,201.50223760000003,80.43229033333334
1616169600000,194.02335966666666,68.13992433333333
1616170500000,187.5824448666667,68.50590846666665
1616171400000,187.01862446666664,68.44754453333334
1616172300000,188.63355493333336,65.39358179999999
1616173200000,174.84502580000006,58.345834466666666
1616174100000,177.77194500000002,67.76278393333332
1616175000000,169.3803166666667,60.26434093333334
1616175900000,175.3009084,68.18776606666665
1616176800000,167.7819836428571,61.270804357142865
1616177700000,177.33717213333333,68.90242486666666
1616178600000,170.72225480000003,64.40924686666666
1616179500000,169.05505499999998,63.69432846666667
1616180400000,167.78927960000001,63.249131133333336
1616181300000,164.37136946666666,60.79585046666667
1616182200000,166.59126679999997,64.0046566
1616183100000,161.86179033333335,59.53283299999999
1616184000000,162.399136,60.22232493333334
1616184900000,164.38275620000002,62.27740613333333
1616185800000,163.62064,62.1338408
1616186700000,164.06152446666667,62.78212246666667
1616187600000,162.86361286666667,61.66027339999999
1616188500000,163.16481153333334,61.96136726666666
1616189400000,165.47755706666666,64.26314693333335
1616190300000,159.758531,58.552547800000006
1616191200000,164.6491104666667,63.3632704
1616192100000,164.15390666666664,63.110992
1616193000000,165.1547804,64.16169653333333
1616193900000,161.22379660000004,60.0260334
1616194800000,168.02499980000002,66.45613060000001
1616195700000,161.79123286666663,60.44659366666668
1616196600000,166.7266732666667,65.5151766
1616197500000,160.3239724666667,59.26256206666667
1616198400000,165.1902527333333,64.17010073333333
1616199300000,163.8436458,62.82445626666666
1616200200000,168.5588133333333,67.56682026666665
1616201100000,167.70416913333332,66.698422
1616202000000,166.26086733333332,65.24637546666666
1616202900000,169.0251793333333,68.0422064
1616203800000,162.27902166666667,61.267858533333325
1616204700000,164.15682226666664,63.13180753333334
1616205600000,161.0057382666667,59.98387979999999
1616206500000,165.3850121333333,64.25428273333333
1616207400000,164.1843034666667,61.99255993333334
1616208300000,163.76544273333334,61.40796240000001
1616209200000,161.5461423333333,59.24317953333334
1616210100000,165.52129580000002,63.74165353333333
1616211000000,168.3894578,66.47188166666665
1616211900000,168.27968566666667,65.7655764
1616212800000,163.09273166666668,60.54506706666666
1616213700000,164.17227939999995,60.711566866666665
1616214600000,163.06084353333335,60.591592933333324
1616215500000,165.06583013333335,62.08785966666668
1616216400000,166.49081792857143,64.69224421428571
1616217300000,164.90145906666666,62.754808133333334
1616218200000,161.07479246666665,58.64969286666667
1616219100000,163.5103706666667,60.79703173333334
1616220000000,164.89209093333332,60.2922992
1616220900000,159.33720046666667,54.1735412
1616221800000,161.19184919999998,56.1577486
1616222700000,161.56635060000002,56.94069240000001
1616223600000,164.30682380000002,56.18025886666668
1616224500000,161.01132886666667,49.27513513333335
1616225400000,160.49145513333332,43.491928933333334
1616226300000,162.1622658,43.32144073333334
1616227200000,166.1908748,53.57940066666667
1616228100000,172.88397233333333,58.7868472
1616229000000,169.83756973333337,50.70223013333332
1616229900000,170.76617146666663,46.55830193333333
1616230800000,172.72681266666663,49.808933933333336
1616231700000,174.22439220000004,51.91033359999999
1616232600000,171.86090873333336,49.17178026666667
1616233500000,170.28357066666663,46.570260600000005
1616234400000,172.60438340000002,51.99922746666666
1616235300000,165.29910913333333,44.4307016
1616236200000,174.76815566666667,58.901959133333335
1616237100000,176.92732426666666,61.6425528
1616238000000,177.11247946666668,53.274762333333335
1616238900000,180.49195053333332,54.22038886666666
1616239800000,178.63259680000002,49.915684733333336
1616240700000,176.67555026666662,48.55942159999999
1616241600000,171.31719106666665,46.85475113333334
1616242500000,168.58185366666666,43.198271266666666
1616243400000,168.0960774666667,43.43658846666667
1616244300000,170.64379706666662,54.63501426666667
1616245200000,162.99479386666664,46.97481846666666
1616246100000,164.09571006666664,49.170300133333335
1616247000000,166.01912493333333,46.6056942
1616247900000,167.4099424,49.901062933333336
1616248800000,163.53959666666665,32.66437286666666
1616249700000,159.80317593333334,40.05267986666667
1616250600000,159.41166153333333,48.09228746666666
1616251500000,156.79324866666667,44.61617226666666
1616252400000,152.49125979999997,44.10802499999999
1616253300000,157.72018273333333,46.13024873333334
1616254200000,155.66600219999998,46.55411693333333
1616255100000,159.33260146666666,45.07041946666668
1616256000000,157.01783506666666,46.12766746666667
1616256900000,157.92497453333334,39.7909746
1616257800000,161.29035233333335,44.981302
1616258700000,160.0305723333333,46.0918692
1616259600000,158.71327526666667,40.9125566
1616260500000,158.138954,45.22303333333333
1616261400000,156.89402933333335,43.28800326666668
1616262300000,158.45596426666668,42.1397804
1616263200000,159.6289434666667,39.390644466666664
1616264100000,159.18576666666667,45.462124
1616265000000,159.73959866666667,49.33531433333333
1616265900000,158.9336982,49.09081979999999
1616266800000,158.76360846666665,45.691455266666665
1616267700000,160.00850806666668,51.936949133333336
1616268600000,162.7771515333333,53.1490738
1616269500000,166.0999331333333,50.98326513333333
1616270400000,161.59005059999998,51.474125599999994
1616271300000,160.82855419999999,49.0875214
1616272200000,157.81773546666668,46.52966813333333
1616273100000,157.9946728,49.55055486666667
1616274000000,154.17671833333333,44.0618264
1616274900000,156.47945446666665,48.48595299999999
1616275800000,161.06400133333332,45.032821133333336
1616276700000,159.92030699999998,42.9852696
1616277600000,161.92318073333337,48.507040333333336
1616278500000,160.86860653333332,40.410703
1616279400000,161.55679259999997,42.5908594
1616280300000,159.2143704666667,40.73796726666667
1616281200000,155.85504826666667,39.91820066666666
1616282100000,159.43995873333336,39.56030620000001
1616283000000,157.4692154,35.62888266666666
1616283900000,162.5501512,31.18265346666666
1616284800000,160.5312832666667,29.366695066666672
1616285700000,158.08305513333335,26.0731456
1616286600000,166.45481633333333,30.35540613333334
1616287500000,159.7087594666667,36.38451633333332
1616288400000,162.2913306,30.346675733333335
1616289300000,158.5206238,21.974554200000004
1616290200000,163.94023906666663,20.856825866666664
1616291100000,161.26385086666667,30.193545800000003
1616292000000,158.17167535714287,34.06244414285714
1616292900000,158.51625193333334,26.579719733333334
1616293800000,156.12479560000003,27.981850333333334
1616294700000,165.4146122,32.89303793333333
1616295600000,163.54131553333335,27.237943400000002
1616296500000,162.30747133333335,29.7689184
1616297400000,165.29892279999999,33.707269866666664
1616298300000,161.6551446,31.020158133333332
1616299200000,160.75188806666665,29.059832999999994
1616300100000,165.62955653333333,6.4367633333333325
1616301000000,165.55441120000003,20.54228726666667
1616301900000,166.71731839999998,12.641363933333334
1616302800000,171.33840840000002,26.059623333333334
1616303700000,160.98372040000004,14.912438266666667
1616304600000,167.17865833333332,9.870409599999999
1616305500000,164.5667778,17.118429933333335
1616306400000,162.62325693333335,17.239820133333335
1616307300000,166.16088093333337,9.445672066666667
1616308200000,169.80685406666666,6.099978666666666
1616309100000,165.89854713333335,7.3515342
1616310000000,169.58713306666667,0.704099133333333
1616310900000,167.7627392666667,-6.0191962000000006
1616311800000,170.96486413333332,-8.091693
1616312700000,171.43615480000003,-8.4602978
1616313600000,167.48988913333332,-0.5187319333333335
1616314500000,167.82080846666665,-12.513987333333334
1616315400000,166.9914178,2.2637602666666665
1616316300000,170.6911491333333,-6.164421866666666
1616317200000,172.18673873333333,-5.997128200000001
1616318100000,165.65701913333334,9.038650933333335
1616319000000,169.5621430666667,-7.859124333333335
1616319900000,172.94412206666664,-2.741046933333334
1616320800000,162.2025173333333,16.35374026666667
1616321700000,164.41481246666666,-4.034279199999999
1616322600000,162.2298876666667,-11.206553000000003
1616323500000,164.66206093333332,3.5739532
1616324400000,163.8990603333333,-3.5149925333333325
1616325300000,166.234475,-1.2699152000000005
1616326200000,162.82818406666667,2.772207999999999
1616327100000,168.9791248,4.319267866666666
1616328000000,172.81790993333334,-0.6541172666666663
1616328900000,169.30334513333335,6.4263644
1616329800000,163.66750299999995,-0.2913196000000004
1616330700000,165.3311523333333,3.1394241333333337
1616331600000,168.40014049999996,-3.143608857142857
1616332500000,164.51537733333333,-8.076664266666667
1616333400000,164.58924406666668,-8.465381733333333
1616334300000,168.60512786666666,-0.851311866666667
1616335200000,174.94025073333333,-2.3219087333333324
1616336100000,170.57809353333334,2.1886227999999996
1616337000000,174.62438766666665,6.117529333333334
1616337900000,173.34469320000002,-0.4991095999999996
1616338800000,174.3958806,11.203568733333332
1616339700000,171.48657553333337,17.637779933333334
1616340600000,170.37454919999993,29.647291133333336
1616341500000,167.20601886666665,24.867911999999993
1616342400000,167.93546393333335,12.149718333333334
1616343300000,172.13313460000003,5.8290046
1616344200000,165.6626744666667,26.39862
1616345100000,164.57233893333336,35.37804860000001
1616346000000,164.3332918,33.81374433333333
1616346900000,165.25532226666664,31.638769333333336
1616347800000,164.53573479999997,42.85689033333334
1616348700000,161.2461180666667,43.994414933333324
1616349600000,166.04755993333336,39.88638406666667
1616350500000,165.61492940000002,40.67005246666667
1616351400000,165.42321339999998,41.131659666666664
1616352300000,161.3253608666667,39.32045646666667
1616353200000,165.16546653333333,41.861170666666666
1616354100000,165.22042440000004,52.838234933333325
1616355000000,161.88702153333332,53.43755113333332
1616355900000,161.28372560000005,49.330356666666674
1616356800000,157.4301098,47.467969000000004
1616357700000,159.1254196,46.8256934
1616358600000,161.73597979999997,50.4408628
1616359500000,158.29296100000002,48.814586600000005
1616360400000,159.29139926666667,51.734903733333326
1616361300000,160.6935562666667,55.653261066666666
1616362200000,164.84751786666666,60.47938453333333
1616363100000,156.66745233333333,48.83750259999999
1616364000000,159.57081246666667,49.67863673333334
1616364900000,158.44297146666668,46.2925872
1616365800000,160.34857006666667,50.084918333333334
1616366700000,157.1055807333333,46.6086768
1616367600000,155.95770333333337,46.71542986666667
1616368500000,160.36809553333336,48.907566
1616369400000,158.26931746666665,50.581591399999986
1616370300000,164.91036979999998,57.94436320000001
1616371200000,157.9400022142857,49.79119242857142
1616372100000,160.81244193333336,49.37229033333333
1616373000000,158.77594046666667,46.948308733333334
1616373900000,159.43524173333333,47.2326612
1616374800000,156.44502006666667,47.20309913333333
1616375700000,158.85870273333333,46.812510466666666
1616376600000,159.003703,45.4381186
1616377500000,161.45339226666667,48.057325
1616378400000,162.91536866666667,42.53390306666667
1616379300000,164.38367373333332,47.718109199999994
1616380200000,158.99657073333336,45.12148093333334
1616381100000,159.1715828,48.35596780000001
1616382000000,157.73818540000002,42.854918866666665
1616382900000,154.2188537333333,47.29416786666666
1616383800000,159.65712886666668,50.103132
1616384700000,160.45104099999998,51.85685433333333
1616385600000,174.44458973333334,62.52764453333334
1616386500000,203.9066146666667,96.18679466666666
1616387400000,195.08069806666668,85.25105566666666
1616388300000,191.49923806666666,86.79048286666666
1616389200000,196.37182913333334,91.58403933333334
1616390100000,199.21556646666667,91.30325500000001
1616391000000,185.51315499999998,79.56345233333333
1616391900000,180.5489096,75.68183126666666
1616392800000,188.89018173333335,84.12655986666665
1616393700000,192.80163613333337,88.26040706666666
1616394600000,197.7844754,88.76189306666666
1616395500000,218.13795359999997,106.19269640000002
1616396400000,237.06883893333332,123.30767740000002
1616397300000,248.0258978666667,131.73803933333335
1616398200000,262.0615632,148.6461598
1616399100000,264.6593379333333,144.8802472
1616400000000,263.62081539999997,149.12639806666664
1616400900000,258.8892917333333,142.811223
1616401800000,267.3045396,145.07789266666668
1616402700000,268.65324919999995,142.92304053333334
1616403600000,294.9289875333333,165.32991346666668
1616404500000,294.1286138,159.44192840000002
1616405400000,293.1724164666667,168.04493553333333
1616406300000,291.55305359999994,160.52336640000001
1616407200000,289.9879844999999,168.22765364285715
1616408100000,286.56864299999995,167.36068853333333
1616409000000,287.7911122,166.82818613333336
1616409900000,291.47316359999996,174.68264020000004
1616410800000,287.84948339999994,163.25988719999998
1616411700000,283.56646179999996,164.16805639999998
1616412600000,283.8484798666667,163.93072826666668
1616413500000,286.29258073333335,168.7349196
1616414400000,283.10401859999996,161.0671001333333
1616415300000,282.81024626666664,168.79838153333333
1616416200000,277.2681786,159.66737980000002
1616417100000,279.10924200000005,164.17401046666666
1616418000000,278.8557567333334,160.68725353333332
1616418900000,275.6684082666667,157.4298261333333
1616419800000,275.9683816,159.2914504666667
1616420700000,277.213846,160.7267106
1616421600000,274.4013322666667,161.46525726666667
1616422500000,275.3729992666667,162.41547433333332
1616423400000,270.4674714,160.62963439999996
1616424300000,271.02632306666663,163.1378756
1616425200000,270.366471,159.40761419999998
1616426100000,259.54245306666667,145.7885574
1616427000000,248.3011236,138.04133526666664
1616427900000,224.0110588666667,114.26408506666665
1616428800000,217.1698614666667,108.38959753333333
1616429700000,206.3366306,98.71527366666668
1616430600000,205.58950959999999,100.12516253333332
1616431500000,196.31923179999998,88.84269339999999
1616432400000,189.40300859999994,82.59496753333333
1616433300000,185.87883340000005,81.20503213333335
1616434200000,180.87457779999997,76.27783120000001
1616435100000,188.9157671333333,84.81964733333335
1616436000000,180.927282,76.93818813333333
1616436900000,182.12013773333334,79.6909332
1616437800000,177.4247556,75.6540484
1616438700000,166.70622706666666,65.06774659999999
1616439600000,165.97520406666663,62.16706333333333
1616440500000,165.5639168,61.59455333333334
1616441400000,164.71523253333334,61.35974446666667
1616442300000,163.57070993333335,61.841264
1616443200000,161.60384606666668,60.26201059999999
1616444100000,164.54775513333334,63.44607273333333
1616445000000,168.31853200000003,67.32297373333333
1616445900000,162.50320993333335,61.50200206666667
1616446800000,162.74373100000003,61.76014321428571
1616447700000,157.84673199999997,55.78336260000001
1616448600000,160.99806726666665,58.77052
1616449500000,159.5831954,57.91282386666667
1616450400000,157.17885566666666,55.15154226666665
1616451300000,163.14447306666668,60.894863599999994
1616452200000,158.84363259999998,56.72628206666666
1616453100000,161.3047192,58.88607506666667
1616454000000,163.0775128,60.676164333333325
1616454900000,156.25581079999998,53.22180720000001
1616455800000,162.10657706666672,59.21175760000002
1616456700000,157.74678153333332,56.23416893333333
1616457600000,159.63975353333333,58.08279846666666
1616458500000,159.17239206666667,57.882199466666655
1616459400000,156.27841493333332,54.86760746666667
1616460300000,161.5221960666667,59.4302704
1616461200000,155.54617646666665,53.51273073333333
1616462100000,164.97767013333336,62.55496326666666
1616463000000,161.55025346666665,57.731954733333325
1616463900000,156.25456653333333,53.16544266666667
1616464800000,160.0102690666667,56.91508946666667
1616465700000,157.85716026666665,54.13568686666666
1616466600000,157.17828606666666,53.08867880000001
1616467500000,158.89906553333336,54.71437473333333
1616468400000,157.2658622,53.24205819999999
1616469300000,156.5001232666667,52.150678866666674
